lambda-u utility-finmean utility-stderrfinmean
0.0 6.535380420000001 0.11572441011973261
0.1 6.551322662214094 0.11245940913812874
0.2 6.567264904428191 0.11717143250349134
0.3 6.58320714664228 0.12898921184048548
0.4 6.599149388856379 0.14619964169800587
0.5 6.615091631070469 0.1671451464419688
0.6 6.631033873284566 0.19059829750203774
0.7 6.646976115498657 0.2157428291446314
0.8 6.66291835771275 0.24205220909768657
0.9 6.678860599926845 0.2691851069726871
1.0 6.694802842140939 0.29691584327517795
