lambda-u utility-finmean-conloop
0.0 4.937673591659258
0.1 5.067563065729348
0.2 5.146368119575511
0.3 5.313456021025383
0.4 5.398719792268876
0.5 5.382246746057408
0.6 5.5098873887867486
0.7 5.456579629276444
0.8 5.69076265034846
0.9 5.6763051330891034
1.0 5.55994170992573
1.0 5.1618507209514695
0.9 5.30301548604074
0.8 5.287326944555056
0.7 5.153138015964595
0.6 5.175410355222051
0.5 5.026085060127793
0.4 5.078835853323442
0.3 4.959739457077456
0.2 4.84871529454681
0.1 4.7877758934303705
0.0 4.676078881429542
