lambda-u utility-finmean utility-stderrfinmean
0.0 4.579119388739998 2.5376526277146434e-16
0.1 4.213990725470257 0.0033144434833172693
0.2 3.848862062200516 0.0066288869666345385
0.3 3.483733398930773 0.009943330449951807
0.4 3.1186047356610316 0.013257773933269079
0.5 2.75347607239129 0.016572217416586352
0.6 2.3883474091215477 0.01988666089990362
0.7 2.0232187458518056 0.02320110438322089
0.8 1.6580900825820637 0.026515547866538165
0.9 1.2929614193123218 0.02982999134985543
1.0 0.9278327560425801 0.03314443483317269
