lambda-u utility-finmean utility-stderrfinmean
0.0 8.9303190418678 0.15937078575836328
0.1 8.255610506707148 0.15202768535996247
0.2 7.580901971546493 0.14563865729214387
0.3 6.9061934363858395 0.1403340710557862
0.4 6.231484901225184 0.1362406551643213
0.5 5.556776366064528 0.13346989308228918
0.6 4.882067830903875 0.1321050347960782
0.7 4.207359295743223 0.1321896353608313
0.8 3.5326507605825674 0.13372094373906862
0.9 2.8579422254219136 0.1366503330086902
1.0 2.1832336902612592 0.1408906237035873
