lambda-u utility-finmean-conloop
0.0 4.937673591659258
0.1 5.031769394251815
0.2 5.128752821759976
0.3 5.217487337469725
0.4 5.299048830856627
0.5 5.341910005989297
0.6 5.398063878535975
0.7 5.456579629276444
0.8 5.517187246661724
0.9 5.579584443452163
1.0 5.55994170992573
1.0 5.1618507209514695
0.9 5.239800693971116
0.8 5.197364144670438
0.7 5.153138015964595
0.6 5.106820020613945
0.5 5.0581401470695075
0.4 4.965719188250171
0.3 4.9037168945586735
0.2 4.82668695044266
0.1 4.752826728393903
0.0 4.676078881429542
