lambda-u utility-finmean-conloop
0.0 4.488417656130923
0.1 4.260372776957895
0.2 4.02999155344185
0.3 3.786635400328008
0.4 3.5856374906347366
0.5 3.298077102126521
0.6 3.0385570058263327
0.7 2.616746651166689
0.8 2.216294230609245
0.9 1.9392844007101062
1.0 1.4041875299589048
1.0 1.1093788877368949
0.9 1.6292597351267788
0.8 1.9306468098259393
0.7 2.2931726307877756
0.6 2.6583321623525067
0.5 2.933529217995535
0.4 3.1924071632542566
0.3 3.4540044877927394
0.2 3.7143587660950304
0.1 3.964070200214702
0.0 4.211864699529078
