lambda-u utility-finmean-conloop
0.0 8.19379997566078
0.1 9.736824475349142
0.2 11.063818508746516
0.3 12.426113239135676
0.4 13.803643977990824
0.5 14.9595552291415
0.6 16.10949389654384
0.7 17.264381751083633
0.8 18.422623513410365
0.9 18.763061772451795
1.0 19.367657206959368
1.0 11.696799456173036
0.9 11.746106773604748
0.8 10.9589940954102
0.7 10.609552726417807
0.6 10.256757449638483
0.5 9.899012985721704
0.4 9.266409896179422
0.3 8.782797585027401
0.2 8.283949265409403
0.1 7.749800248799619
0.0 6.950416669502415
