lambda-u utility-finmean-conloop
0.0 5.877002574388531
0.1 6.209663547803094
0.2 6.547006749527888
0.3 6.8897477553640005
0.4 7.238381106205058
0.5 7.593043447885318
0.6 7.953471335811782
0.7 8.319080883183652
0.8 8.68911925248624
0.9 9.062810154933572
1.0 9.439447828088298
1.0 8.725418609823542
0.9 8.400709479187082
0.8 8.073053577843236
0.7 7.741745143354631
0.6 7.4060078869353205
0.5 7.065088971070605
0.4 6.718404508959676
0.3 6.3656910560095525
0.2 6.007085258054479
0.1 5.643081655988093
0.0 5.274395825611467
