lambda-u utility-finmean utility-stderrfinmean best-param best-planner
0.0 5.9598832844042 0.19372615940235657 10.0 bitstar-default-sc10.00
0.1 7.011410309746545 0.24816223194302614 6.3 bitstar-default-sc06.30
0.2 7.725849196182288 0.31541002014062053 6.3 bitstar-default-sc06.30
0.3 8.091985294592375 0.4620462580397131 2.5 bitstar-default-sc02.50
0.4 8.310886937309737 0.5533258401673096 1.6 bitstar-default-sc01.60
0.5 8.139099010104418 0.6303400439724245 0.0 bitstar-default-sc00.00
0.6 7.939551265617184 0.7285670121392753 0.0 bitstar-default-sc00.00
0.7 7.74000352112995 0.8283933376099125 0.0 bitstar-default-sc00.00
0.8 7.540455776642709 0.9293037516829348 0.0 bitstar-default-sc00.00
0.9 7.340908032155475 1.0309799777221724 0.0 bitstar-default-sc00.00
1.0 7.14136028766824 1.1332159002205144 0.0 bitstar-default-sc00.00
