lambda-u utility-finmean-conloop
0.0 8.19379997566078
0.1 11.19341923928272
0.2 14.081883292170584
0.3 16.313146219683667
0.4 18.602463663677778
0.5 19.774759843926578
0.6 20.709385561263243
0.7 21.27524745077327
0.8 19.365358553719584
0.9 19.583236123139443
1.0 19.367657206959368
1.0 11.696799456173036
0.9 11.30606461700025
0.8 11.149267520479299
0.7 12.132085586984715
0.6 11.998964476848126
0.5 11.778482795241414
0.4 11.234712073815665
0.3 10.483026874203931
0.2 9.574179513803255
0.1 8.39930764336584
0.0 6.950416669502415
