lambda-u utility-finmean-conloop
0.0 4.096690699160005
0.1 3.863664655748182
0.2 3.630638612336364
0.3 3.397612568924546
0.4 3.164586525512727
0.5 2.931560482100911
0.6 2.6985344386890935
0.7 2.465508395277275
0.8 2.2324823518654564
0.9 1.9994563084536388
1.0 1.7664302650418213
1.0 1.6245965274846592
0.9 1.8718059446521933
0.8 2.1190153618197267
0.7 2.3662247789872617
0.6 2.613434196154796
0.5 2.86064361332233
0.4 3.107853030489862
0.3 3.3550624476573976
0.2 3.6022718648249317
0.1 3.8494812819924658
0.0 4.096690699160003
