lambda-u utility-finmean utility-stderrfinmean
0.0 4.352533419917999 0.28494144346488987
0.1 5.699966723910834 0.33398189193051064
0.2 7.047400027903667 0.4171969595558616
0.3 8.3948333318965 0.5183819277129272
0.4 9.742266635889337 0.6289224625402005
0.5 11.089699939882172 0.7446638340804745
0.6 12.437133243875003 0.8635172891603147
0.7 13.784566547867835 0.9843561919151362
0.8 15.131999851860677 1.1065302695525785
0.9 16.479433155853506 1.2296416076654526
1.0 17.826866459846336 1.3534344646711196
