lambda-u utility-finmean utility-stderrfinmean
0.0 5.182298099069999 0.06398432340331975
0.1 5.042321090104385 0.08925880178685819
0.2 4.902344081138769 0.11612431709031369
0.3 4.762367072173152 0.14369120923417286
0.4 4.622390063207535 0.1716218327337376
0.5 4.48241305424192 0.19976367687549262
0.6 4.342436045276305 0.22803855593948685
0.7 4.202459036310689 0.2564024622723772
0.8 4.062482027345072 0.2848288004958946
0.9 3.922505018379456 0.3133005773897385
1.0 3.7825280094138396 0.3418064382977272
