lambda-u utility-finmean-conloop
0.0 13.36078645829856
0.1 14.254959537241565
0.2 15.23639664869375
0.3 16.27331403069342
0.4 17.3444337185717
0.5 18.437055253649746
0.6 19.543700629134495
0.7 20.65985704129409
0.8 21.78270104925032
0.9 22.910399274399076
1.0 24.04171931483912
1.0 14.746011712755687
0.9 14.408712798436234
0.8 14.067792068825511
0.7 13.722017122022281
0.6 13.369554579422381
0.5 13.00758100014765
0.4 12.631583580466227
0.3 12.234084313585026
0.2 11.802382740825207
0.1 11.315200897517926
0.0 10.740755021701442
