lambda-u utility-finmean utility-stderrfinmean
0.0 5.1751993239758 0.06362659840211934
0.1 5.45737505693744 0.09386184385498764
0.2 5.739550789899079 0.12575806023635056
0.3 6.021726522860718 0.15831448440328844
0.4 6.303902255822361 0.1911941539489807
0.5 6.586077988783997 0.22425493375079178
0.6 6.8682537217456385 0.2574270545101961
0.7 7.150429454707279 0.29067239936212885
0.8 7.43260518766892 0.3239684265217776
0.9 7.714780920630561 0.35730096737900646
1.0 7.996956653592202 0.3906606756148733
