lambda-u utility-finmean-conloop
0.0 4.937673591659258
0.1 5.031769394251815
0.2 5.128752821759976
0.3 5.228017521534709
0.4 5.329039319533316
0.5 5.431402113860216
0.6 5.53478970734728
0.7 5.638966314771098
0.8 5.7437568790347076
0.9 5.849030925947705
1.0 5.954690396218787
1.0 5.36749857243921
0.9 5.302314393153376
0.8 5.236744790509453
0.7 5.170691705216141
0.6 5.104024663083037
0.5 5.036568607013187
0.4 4.968087751783165
0.3 4.8982659002248505
0.2 4.82668695044266
0.1 4.752826728393903
0.0 4.676078881429542
