lambda-u utility-finmean-conloop
0.0 6.95522687429902
0.1 7.996438430371652
0.2 8.944524598192245
0.3 9.618447475540965
0.4 10.25904079076018
0.5 10.131479047241712
0.6 9.946483609670048
0.7 10.171307926405538
0.8 10.26837254365373
0.9 9.745967068164488
1.0 8.967593830502432
1.0 5.694752170165969
0.9 6.4117259863216685
0.8 6.708475559590351
0.7 6.75073270883522
0.6 6.756874019906432
0.5 7.077109740468689
0.4 7.328087456552781
0.3 7.1947837954946365
0.2 7.046293118809351
0.1 6.761391486005791
0.0 6.4174468709565815
