lambda-u utility-finmean utility-stderrfinmean
0.0 4.3512948242776 0.07060822412362118
0.1 4.503152736182741 0.07776545778396034
0.2 4.655010648087881 0.08668737562358468
0.3 4.806868559993019 0.09688769435980062
0.4 4.958726471898159 0.10800481054985454
0.5 5.1105843838033005 0.11978373196373507
0.6 5.26244229570844 0.13204747381948673
0.7 5.41430020761358 0.14467279564159347
0.8 5.566158119518721 0.15757280797491252
0.9 5.718016031423861 0.17068524067751487
1.0 5.869873943329001 0.18396467735650188
