lambda-u utility-finmean-conloop
0.0 11.622144570487757
0.1 10.802999113835085
0.2 9.987370810488395
0.3 9.17593842791101
0.4 8.36947273704252
0.5 7.568807806777447
0.6 6.7747829807888476
0.7 5.9881536399618085
0.8 5.209482733527349
0.9 4.439041861575138
1.0 3.6767578949602893
1.0 2.512847789321591
0.9 3.2948931462785533
0.8 4.068781597898157
0.7 4.834440015035506
0.6 5.5921399977802775
0.5 6.3424444953634955
0.4 7.086108888670228
0.3 7.823972521373555
0.2 8.556869462367986
0.1 9.285570482593098
0.0 10.010754349512242
