lambda-u utility-finmean utility-stderrfinmean
0.0 4.8115242898744 0.06728245787593423
0.1 4.505196289445308 0.06988825537250291
0.2 4.198868289016216 0.0734585184313393
0.3 3.892540288587125 0.07786068463077216
0.4 3.586212288158032 0.08296243175165262
0.5 3.2798842877289407 0.08864305129592838
0.6 2.973556287299847 0.09479853687630137
0.7 2.667228286870756 0.10134239603765184
0.8 2.360900286441663 0.10820418876063431
0.9 2.0545722860125717 0.11532717930293623
1.0 1.74824428558348 0.12266587421335302
