lambda-u utility-finmean-conloop
0.0 8.993655338874438
0.1 8.425201944258934
0.2 7.850883807795072
0.3 7.220896788483063
0.4 6.5585636785981904
0.5 5.9368425286743935
0.6 5.206566494821052
0.7 4.4664509810504525
0.8 3.756771661390716
0.9 3.0032076996456625
1.0 2.061569873958192
1.0 1.631862151949808
0.9 2.5439466139064506
0.8 3.206089431453556
0.7 3.9482676104359937
0.6 4.653207228283508
0.5 5.323820710922547
0.4 5.974289009765307
0.3 6.637158499818736
0.2 7.270997165892491
0.1 7.85950483034323
0.0 8.442142050439964
