lambda-u utility-finmean-conloop
0.0 7.051719744377019
0.1 7.523877160845738
0.2 8.005299064350822
0.3 8.489390198888326
0.4 8.97459786409625
0.5 9.460375795013887
0.6 9.946483609670048
0.7 10.432799237344424
0.8 10.91925416973103
0.9 11.405807008419982
1.0 11.892431270349675
1.0 6.904342439895128
0.9 6.867612681657734
0.8 6.830811500179617
0.7 6.793912412399143
0.6 6.756874019906432
0.5 6.71962781439551
0.4 6.682051725146065
0.3 6.64390537018691
0.2 6.604642484557328
0.1 6.562710367895348
0.0 6.511513764196984
