lambda-u utility-finmean utility-stderrfinmean
0.0 4.868905798460401 0.07508083700836503
0.1 4.947862977384401 0.07440175663897858
0.2 5.0268201563084 0.07472798681916447
0.3 5.105777335232401 0.07604659068699245
0.4 5.184734514156401 0.0783074531202173
0.5 5.263691693080399 0.08143212996861499
0.6 5.3426488720044 0.08532577386854512
0.7 5.421606050928399 0.08988851372281727
0.8 5.5005632298524 0.09502401501893315
0.9 5.5795204087764 0.10064463860201432
1.0 5.658477587700401 0.10667372894172225
