problem planner-seedless param path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean e8-dur-total-num e8-dur-total-numinf e8-dur-total-numfin e8-dur-total-finmean e8-dur-total-stderrfinmean e8-dur-roadmapgen-num e8-dur-roadmapgen-numinf e8-dur-roadmapgen-numfin e8-dur-roadmapgen-finmean e8-dur-roadmapgen-stderrfinmean e8-dur-search-num e8-dur-search-numinf e8-dur-search-numfin e8-dur-search-finmean e8-dur-search-stderrfinmean e8-dur-eval-num e8-dur-eval-numinf e8-dur-eval-numfin e8-dur-eval-finmean e8-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
herbbin2 bitstar-default-sc00.00 0.0 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 7506.46 1322.51265252541 50 0 50 7.826866459846339 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 21.168355703445016 2.766662001802806 50 0 50 6.938122349429655 0.2931434946613016 50 0 50 35.49733840306224 5.396362119247347 50 0 50 7.036871695031507 0.399155831608185 50 0 50 49.826321102679465 8.027552872629053 50 0 50 7.135621040633362 0.5127040683513961 50 0 50 64.1553038022967 10.659130435201606 50 0 50 7.234370386235212 0.6297248286783639 50 0 50 78.48428650191389 13.290865045489195 50 0 50 7.333119731837071 0.7485913921202852 50 0 50 92.81326920153111 15.922678832129693 50 0 50 7.431869077438924 0.8685462562304026 50 0 50 107.14225190114828 18.554538103544214 50 0 50 7.530618423040778 0.9891935808626041 50 0 50 121.47123460076557 21.186425908859107 50 0 50 7.629367768642635 1.110307658255307 50 0 50 135.8002173003828 23.81833278922473 50 0 50 7.728117114244487 1.2317508132303616 50 0 50 150.12919999999997 26.450253050508202 50 0 50 7.826866459846339 1.3534344646711192
herbbin2 bitstar-default-sc00.10 0.1 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 7506.46 1322.51265252541 50 0 50 7.92686645984634 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 21.168355703445016 2.766662001802806 50 0 50 6.948122349429654 0.2931434946613016 50 0 50 35.49733840306224 5.396362119247347 50 0 50 7.056871695031509 0.3991558316081851 50 0 50 49.826321102679465 8.027552872629053 50 0 50 7.165621040633364 0.5127040683513961 50 0 50 64.1553038022967 10.659130435201606 50 0 50 7.274370386235217 0.6297248286783639 50 0 50 78.48428650191389 13.290865045489195 50 0 50 7.383119731837069 0.7485913921202852 50 0 50 92.81326920153111 15.922678832129693 50 0 50 7.491869077438923 0.8685462562304027 50 0 50 107.14225190114828 18.554538103544214 50 0 50 7.600618423040779 0.9891935808626041 50 0 50 121.47123460076557 21.186425908859107 50 0 50 7.7093677686426325 1.110307658255307 50 0 50 135.8002173003828 23.81833278922473 50 0 50 7.818117114244486 1.2317508132303616 50 0 50 150.12919999999997 26.450253050508202 50 0 50 7.92686645984634 1.3534344646711192
herbbin2 bitstar-default-sc00.16 0.16 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 7506.46 1322.51265252541 50 0 50 7.986866459846337 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 21.168355703445016 2.766662001802806 50 0 50 6.954122349429655 0.29314349466130163 50 0 50 35.49733840306224 5.396362119247347 50 0 50 7.068871695031509 0.39915583160818496 50 0 50 49.826321102679465 8.027552872629053 50 0 50 7.183621040633361 0.5127040683513961 50 0 50 64.1553038022967 10.659130435201606 50 0 50 7.298370386235218 0.6297248286783639 50 0 50 78.48428650191389 13.290865045489195 50 0 50 7.41311973183707 0.7485913921202851 50 0 50 92.81326920153111 15.922678832129693 50 0 50 7.527869077438923 0.8685462562304027 50 0 50 107.14225190114828 18.554538103544214 50 0 50 7.642618423040776 0.989193580862604 50 0 50 121.47123460076557 21.186425908859107 50 0 50 7.7573677686426326 1.110307658255307 50 0 50 135.8002173003828 23.81833278922473 50 0 50 7.872117114244486 1.2317508132303616 50 0 50 150.12919999999997 26.450253050508202 50 0 50 7.986866459846337 1.3534344646711192
herbbin2 bitstar-default-sc00.25 0.25 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 7506.46 1322.51265252541 50 0 50 8.076866459846338 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 21.168355703445016 2.766662001802806 50 0 50 6.963122349429653 0.2931434946613016 50 0 50 35.49733840306224 5.396362119247347 50 0 50 7.08687169503151 0.399155831608185 50 0 50 49.826321102679465 8.027552872629053 50 0 50 7.210621040633363 0.5127040683513963 50 0 50 64.1553038022967 10.659130435201606 50 0 50 7.334370386235218 0.6297248286783638 50 0 50 78.48428650191389 13.290865045489195 50 0 50 7.458119731837071 0.7485913921202852 50 0 50 92.81326920153111 15.922678832129693 50 0 50 7.581869077438922 0.8685462562304028 50 0 50 107.14225190114828 18.554538103544214 50 0 50 7.705618423040779 0.9891935808626041 50 0 50 121.47123460076557 21.186425908859107 50 0 50 7.8293677686426335 1.1103076582553069 50 0 50 135.8002173003828 23.81833278922473 50 0 50 7.953117114244485 1.2317508132303614 50 0 50 150.12919999999997 26.450253050508202 50 0 50 8.076866459846338 1.3534344646711192
herbbin2 bitstar-default-sc00.40 0.4 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 7506.46 1322.51265252541 50 0 50 8.226866459846338 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 6.8393730038278 0.20661232627878134 50 0 50 21.168355703445016 2.766662001802806 50 0 50 6.978122349429655 0.2931434946613016 50 0 50 35.49733840306224 5.396362119247347 50 0 50 7.11687169503151 0.399155831608185 50 0 50 49.826321102679465 8.027552872629053 50 0 50 7.25562104063336 0.5127040683513961 50 0 50 64.1553038022967 10.659130435201606 50 0 50 7.394370386235218 0.6297248286783639 50 0 50 78.48428650191389 13.290865045489195 50 0 50 7.533119731837071 0.7485913921202852 50 0 50 92.81326920153111 15.922678832129693 50 0 50 7.671869077438925 0.8685462562304027 50 0 50 107.14225190114828 18.554538103544214 50 0 50 7.8106184230407765 0.989193580862604 50 0 50 121.47123460076557 21.186425908859107 50 0 50 7.949367768642636 1.1103076582553069 50 0 50 135.8002173003828 23.81833278922473 50 0 50 8.088117114244486 1.2317508132303616 50 0 50 150.12919999999997 26.450253050508202 50 0 50 8.226866459846338 1.3534344646711192
herbbin2 bitstar-default-sc00.63 0.63 50 0 50 6.671265712464399 0.22030889699215803 50 0 50 7542.46 1323.0441904816887 50 0 50 8.456866459846339 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.671265712464399 0.22030889699215803 50 0 50 6.671265712464399 0.22030889699215803 50 0 50 21.089059141217962 2.7539358830488627 50 0 50 6.849825787202596 0.2948267812912874 50 0 50 35.50685256997153 5.3855033881277325 50 0 50 7.028385861940788 0.3954832476886305 50 0 50 49.92464599872509 8.01916377790524 50 0 50 7.206945936678982 0.5069403463931428 50 0 50 64.34243942747865 10.653364994589287 50 0 50 7.385506011417175 0.6234319351486088 50 0 50 78.7602328562322 13.287785397753625 50 0 50 7.56406608615537 0.7425924778020349 50 0 50 93.17802628498575 15.922316191537883 50 0 50 7.742626160893564 0.8633175231490895 50 0 50 107.59581971373927 18.556910359421508 50 0 50 7.921186235631756 0.9850320049762238 50 0 50 122.01361314249287 21.19154426486287 50 0 50 8.09974631036995 1.1074097269040784 50 0 50 136.43140657124647 23.8262047256675 50 0 50 8.278306385108145 1.2302527801306278 50 0 50 150.84919999999997 26.460883809633774 50 0 50 8.456866459846339 1.3534344646711192
herbbin2 bitstar-default-sc01.00 1.0 50 0 50 6.261767355855999 0.2533395164703507 50 0 50 7731.56 1321.429997577609 50 0 50 8.826866459846338 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.261767355855999 0.2533395164703507 50 0 50 6.261767355855999 0.2533395164703507 50 0 50 21.098710620270403 2.754140625037701 50 0 50 6.518277266255033 0.3181887468202814 50 0 50 35.9356538846848 5.381002858237142 50 0 50 6.774787176654071 0.41152287250080105 50 0 50 50.7725971490992 8.01086040598793 50 0 50 7.031297087053099 0.5181716883139981 50 0 50 65.6095404135136 10.641492782222313 50 0 50 7.287806997452136 0.6314242239094625 50 0 50 80.44648367792799 13.272439275805697 50 0 50 7.544316907851171 0.7482880665223615 50 0 50 95.28342694234239 15.903543992827673 50 0 50 7.800826818250204 0.8673046399336861 50 0 50 110.12037020675677 18.53473955143844 50 0 50 8.057336728649238 0.9876960435234347 50 0 50 124.95731347117118 21.165992073453662 50 0 50 8.31384663904827 1.1090146249368449 50 0 50 139.79425673558563 23.797282663643465 50 0 50 8.570356549447306 1.2309862835330037 50 0 50 154.6312 26.42859995155217 50 0 50 8.826866459846338 1.3534344646711192
herbbin2 bitstar-default-sc01.60 1.6 50 0 50 5.848373716134802 0.26328443322076145 50 0 50 8087.76 1320.279848059432 50 0 50 9.426866459846337 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 5.848373716134802 0.26328443322076145 50 0 50 5.848373716134802 0.26328443322076145 50 0 50 21.43905634452132 2.7190479214667995 50 0 50 6.206222990505954 0.3131748257175081 50 0 50 37.02973897290784 5.3462714024208156 50 0 50 6.5640722648771055 0.3995160858189798 50 0 50 52.62042160129435 7.977312054828089 50 0 50 6.921921539248261 0.5039073197237347 50 0 50 68.2111042296809 10.609330362210502 50 0 50 7.279770813619416 0.6172575828552543 50 0 50 83.80178685806739 13.241743361490995 50 0 50 7.637620087990569 0.7354360019686124 50 0 50 99.39246948645392 15.874354700941808 50 0 50 7.995469362361725 0.8564462359476835 50 0 50 114.98315211484041 18.507079739756048 50 0 50 8.35331863673288 0.9792390156771976 50 0 50 130.57383474322697 21.139875998186877 50 0 50 8.71116791110403 1.1032192879287652 50 0 50 146.1645173716135 23.772719813820203 50 0 50 9.069017185475186 1.2280274416191885 50 0 50 161.75519999999997 26.405596961188635 50 0 50 9.426866459846337 1.3534344646711192
herbbin2 bitstar-default-sc02.50 2.5 50 0 50 5.540213504191599 0.28423914145486767 50 0 50 8653.44 1314.6731783393534 50 0 50 10.326866459846338 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 5.540213504191599 0.28423914145486767 50 0 50 5.540213504191599 0.28423914145486767 50 0 50 22.293072153772442 2.6906765639740495 50 0 50 6.018878799757074 0.32537565691035064 50 0 50 39.045930803353286 5.307472610633751 50 0 50 6.4975440953225485 0.40532078587177145 50 0 50 55.79878945293412 7.929020577073799 50 0 50 6.976209390888019 0.5060027209260882 50 0 50 72.55164810251497 10.551779270294471 50 0 50 7.454874686453496 0.6173578868731858 50 0 50 89.3045067520958 13.175025650248143 50 0 50 7.933539982018968 0.7345481333169885 50 0 50 106.05736540167663 15.798516786670223 50 0 50 8.412205277584444 0.8551779654606664 50 0 50 122.81022405125745 18.422148112829547 50 0 50 8.890870573149918 0.9779754280320361 50 0 50 139.56308270083832 21.04586719956395 50 0 50 9.36953586871539 1.1022162745280393 50 0 50 156.31594135041917 23.66964486279122 50 0 50 9.848201164280866 1.2274622953922136 50 0 50 173.06880000000004 26.29346356678707 50 0 50 10.326866459846338 1.3534344646711192
herbbin2 bitstar-default-sc04.00 4.0 50 0 50 5.336826839724202 0.2940072862941951 50 0 50 9485.54 1324.6630349223894 50 0 50 11.826866459846338 1.3534344646711192 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 5.336826839724202 0.2940072862941951 50 0 50 5.336826839724202 0.2940072862941951 50 0 50 23.77422415575177 2.687076810801056 50 0 50 5.985830801736413 0.3285166694575312 50 0 50 42.21162147177935 5.325852159606455 50 0 50 6.634834763748629 0.40424939444441255 50 0 50 60.649018787806924 7.969905808785572 50 0 50 7.283838725760841 0.5029149001428503 50 0 50 79.08641610383452 10.615294339392218 50 0 50 7.932842687773057 0.613547613264468 50 0 50 97.52381341986211 13.261218916790424 50 0 50 8.58184664978527 0.730732101237636 50 0 50 115.9612107358897 15.907412056718638 50 0 50 9.230850611797482 0.8517685054612136 50 0 50 134.39860805191728 18.553758849934525 50 0 50 9.8798545738097 0.9752236784922226 50 0 50 152.83600536794486 21.200201756514 50 0 50 10.52885853582191 1.100283741753911 50 0 50 171.27340268397242 23.84670877727919 50 0 50 11.177862497834129 1.2264578487350826 50 0 50 189.71079999999998 26.493260698447788 50 0 50 11.826866459846338 1.3534344646711192
