lambda-u utility-finmean utility-stderrfinmean
0.0 4.731926960000002 0.13540062022150762
0.1 6.82812081537974 0.29653372900369496
0.2 8.924314670759482 0.516352594595859
0.3 11.020508526139219 0.7445781197990479
0.4 13.116702381518962 0.9753265996832373
0.5 15.212896236898708 1.207152103359149
0.6 17.309090092278435 1.4395343866221952
0.7 19.40528394765818 1.6722413476886742
0.8 21.501477803037925 1.9051540159787865
0.9 23.597671658417653 2.1382051700688436
1.0 25.6938655137974 2.3713539801233257
