problem planner-seedless param path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean e8-dur-total-num e8-dur-total-numinf e8-dur-total-numfin e8-dur-total-finmean e8-dur-total-stderrfinmean e8-dur-roadmapgen-num e8-dur-roadmapgen-numinf e8-dur-roadmapgen-numfin e8-dur-roadmapgen-finmean e8-dur-roadmapgen-stderrfinmean e8-dur-search-num e8-dur-search-numinf e8-dur-search-numfin e8-dur-search-finmean e8-dur-search-stderrfinmean e8-dur-eval-num e8-dur-eval-numinf e8-dur-eval-numfin e8-dur-eval-finmean e8-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
herbbin1nom e8-nchaltonoffdens10000,2.0-1.00,0.00,0 0.0 50 0 50 4.8068762365444 0.06673334444635606 50 0 50 1091.48 95.65218130160493 50 0 50 5.6610944843289985 0.1497938325968308 50 0 50 5.655835022520003 0.14969414140736184 50 0 50 4.104581185420001 0.06860104870831671 50 0 50 0.09485587851999996 0.0058423263309072375 50 0 50 1.3133782997000003 0.12787176638420822 50 0 50 4.8068762365444 0.06673334444635606 50 0 50 4.8068762365444 0.06673334444635606 50 0 50 6.509148612889959 0.2413591849427886 50 0 50 4.892298061322859 0.07115884333110013 50 0 50 8.21142098923552 0.4258261563441111 50 0 50 4.977719886101318 0.07705762023400924 50 0 50 9.91369336558108 0.6112890617969963 50 0 50 5.06314171087978 0.08412031155863732 50 0 50 11.615965741926638 0.7970529851232007 50 0 50 5.148563535658241 0.09207948156891592 50 0 50 13.318238118272204 0.9829472760480388 50 0 50 5.2339853604367015 0.10072283337934414 50 0 50 15.020510494617763 1.1689097382869278 50 0 50 5.319407185215159 0.10988904190414349 50 0 50 16.722782870963325 1.354912302479046 50 0 50 5.40482900999362 0.11945780855993786 50 0 50 18.42505524730888 1.5409404469126724 50 0 50 5.49025083477208 0.12933981850134021 50 0 50 20.12732762365445 1.7269859052201566 50 0 50 5.57567265955054 0.13946850326385937 50 0 50 21.829600000000006 1.9130436260320984 50 0 50 5.6610944843289985 0.1497938325968308
herbbin1nom e8-nchaltonoffdens10000,2.0-0.90,0.10,0 0.1 50 0 50 4.8071660897148005 0.06677965211450673 50 0 50 1092.58 100.35521844621609 50 0 50 6.012199988365401 0.15248981712987641 50 0 50 6.007389234140001 0.15262675576448737 50 0 50 4.380555218519999 0.07174577735595235 50 0 50 0.1031454051 0.005682020017491562 50 0 50 1.37288108478 0.13519584699460305 50 0 50 4.8071660897148005 0.06677965211450673 50 0 50 4.8071660897148005 0.06677965211450673 50 0 50 6.511609480743317 0.24984747381843062 50 0 50 4.927669479579859 0.07137427864769819 50 0 50 8.216052871771842 0.4437673557649064 50 0 50 5.048172869444921 0.07749600230712991 50 0 50 9.920496262800361 0.638730490538781 50 0 50 5.168676259309979 0.08481479882577567 50 0 50 11.62493965382888 0.8340055639367491 50 0 50 5.289179649175041 0.09304862616551421 50 0 50 13.3293830448574 1.0294150715057593 50 0 50 5.409683039040098 0.10197607841001304 50 0 50 15.033826435885926 1.2248946754073056 50 0 50 5.530186428905161 0.11143056721404297 50 0 50 16.738269826914447 1.420415435663573 50 0 50 5.65068981877022 0.12128890739290318 50 0 50 18.442713217942963 1.615962413403764 50 0 50 5.771193208635279 0.13146027464085056 50 0 50 20.147156608971486 1.8115271184357984 50 0 50 5.891696598500338 0.14187736100553233 50 0 50 21.85160000000001 2.0071043689243218 50 0 50 6.012199988365401 0.15248981712987641
herbbin1nom e8-nchaltonoffdens10000,2.0-0.80,0.20,0 0.2 50 0 50 4.8115242898744 0.06728245787593423 50 0 50 1050.02 91.53563592884446 50 0 50 5.741611375808201 0.14458808290369216 50 0 50 5.7341318039999996 0.14464911438838501 50 0 50 4.06775631166 0.06496447129604256 50 0 50 0.11413394472 0.006957601164524079 50 0 50 1.4034436148800002 0.1237221317893444 50 0 50 4.8115242898744 0.06728245787593423 50 0 50 4.8115242898744 0.06728245787593423 50 0 50 6.43041186088696 0.23274986343573356 50 0 50 4.904532998467781 0.07084470262685945 50 0 50 8.049299431899518 0.40885584320001056 50 0 50 4.997541707061161 0.07593184311956631 50 0 50 9.668187002912077 0.5860876503613978 50 0 50 5.0905504156545405 0.08226146039042659 50 0 50 11.28707457392464 0.7636618355603545 50 0 50 5.18355912424792 0.08957053694369609 50 0 50 12.9059621449372 0.9413846695557502 50 0 50 5.276567832841299 0.09763935921534579 50 0 50 14.524849715949756 1.1191853398144926 50 0 50 5.3695765414346805 0.10629505164573583 50 0 50 16.143737286962324 1.2970318367082152 50 0 50 5.462585250028059 0.11540563979953906 50 0 50 17.76262485797488 1.474907582803616 50 0 50 5.555593958621441 0.12487159623988668 50 0 50 19.381512428987445 1.6528031346734673 50 0 50 5.648602667214822 0.13461797634134384 50 0 50 21.000400000000003 1.8307127185768892 50 0 50 5.741611375808201 0.14458808290369216
herbbin1nom e8-nchaltonoffdens10000,2.0-0.70,0.30,0 0.3 50 0 50 4.8197769578164005 0.06917236923604936 50 0 50 1028.16 93.94359732068502 50 0 50 5.8758462285998 0.16021372895425778 50 0 50 5.870395921619999 0.16019984299775686 50 0 50 4.24061506024 0.07053808134531427 50 0 50 0.11146491984000002 0.006723209256567556 50 0 50 1.3554783088600002 0.12938422279780876 50 0 50 4.8197769578164005 0.06917236923604936 50 0 50 4.8197769578164005 0.06917236923604936 50 0 50 6.394119262034761 0.2383273361017296 50 0 50 4.925383884894741 0.07501330127649121 50 0 50 7.968461566253119 0.4190438831891776 50 0 50 5.030990811973081 0.08213466834020805 50 0 50 9.54280387047148 0.6009811872101184 50 0 50 5.136597739051419 0.09023381733365467 50 0 50 11.11714617468984 0.7832890610496238 50 0 50 5.242204666129761 0.09907123452415333 50 0 50 12.691488478908202 0.9657576680393583 50 0 50 5.3478115932081005 0.10846661653230115 50 0 50 14.26583078312656 1.1483103883667243 50 0 50 5.453418520286439 0.11828708283696826 50 0 50 15.840173087344919 1.3309126106256395 50 0 50 5.55902544736478 0.12843516147256315 50 0 50 17.414515391563278 1.5135464183998695 50 0 50 5.6646323744431175 0.13883903309651793 50 0 50 18.988857695781643 1.6962016090716017 50 0 50 5.7702393015214595 0.14944528494454973 50 0 50 20.563200000000005 1.8788719464137005 50 0 50 5.8758462285998 0.16021372895425778
herbbin1nom e8-nchaltonoffdens10000,2.0-0.60,0.40,0 0.4 50 0 50 4.824555346674001 0.06857982084430826 50 0 50 1000.96 87.28447022728122 50 0 50 5.860111536979398 0.13264458522055095 50 0 50 5.85427331828 0.13238782229430918 50 0 50 4.27431008064 0.07978407136631577 50 0 50 0.10705041426 0.005484336463070696 50 0 50 1.3256446988600001 0.12364710863032005 50 0 50 4.824555346674001 0.06857982084430826 50 0 50 4.824555346674001 0.06857982084430826 50 0 50 6.344019812006602 0.2244516090285105 50 0 50 4.92811096570454 0.06922479022035462 50 0 50 7.8634842773392 0.39181624307004187 50 0 50 5.031666584735079 0.07174730450982551 50 0 50 9.382948742671797 0.5604708042718567 50 0 50 5.135222203765619 0.07596054368656129 50 0 50 10.9024132080044 0.729521204022437 50 0 50 5.238777822796159 0.08160304564934566 50 0 50 12.421877673337 0.8987441028263473 50 0 50 5.3423334418267 0.08840155140436864 50 0 50 13.941342138669603 1.068057511645094 50 0 50 5.4458890608572394 0.09611106019344552 50 0 50 15.460806604002205 1.2374242783166443 50 0 50 5.54944467988778 0.10453019593244735 50 0 50 16.9802710693348 1.4068251318209433 50 0 50 5.65300029891832 0.11350115506549872 50 0 50 18.49973553466741 1.5762490821720225 50 0 50 5.756555917948858 0.12290316070015357 50 0 50 20.019199999999998 1.745689404545624 50 0 50 5.860111536979398 0.13264458522055095
herbbin1nom e8-nchaltonoffdens10000,2.0-0.50,0.50,0 0.5 50 0 50 4.845256435396601 0.07169957154898494 50 0 50 922.34 74.04697135836778 50 0 50 5.563075370788599 0.1280220047453361 50 0 50 5.556394541179999 0.12790482774220224 50 0 50 4.110565865459999 0.04764042608422787 50 0 50 0.10200268066000001 0.005892996190031771 50 0 50 1.1987698194999998 0.11339140231905263 50 0 50 4.845256435396601 0.07169957154898494 50 0 50 4.845256435396601 0.07169957154898494 50 0 50 6.205410791856941 0.20062843067552122 50 0 50 4.9170383289358 0.07322609746106921 50 0 50 7.56556514831728 0.3408568658345051 50 0 50 4.988820222475 0.07605330199247935 50 0 50 8.92571950477762 0.4826341636621948 50 0 50 5.060602116014199 0.08004348033445188 50 0 50 10.285873861237958 0.62490700591166 50 0 50 5.132384009553399 0.08503307209348357 50 0 50 11.646028217698301 0.7673998262296059 50 0 50 5.2041659030926 0.09085757294122832 50 0 50 13.006182574158645 0.9100092953993213 50 0 50 5.2759477966318 0.09736726543041527 50 0 50 14.366336930618983 1.052688006621759 50 0 50 5.347729690171 0.1044340978777263 50 0 50 15.726491287079318 1.1954111669269292 50 0 50 5.419511583710199 0.11195261420432918 50 0 50 17.086645643539672 1.3381645541181013 50 0 50 5.491293477249403 0.11983782983825879 50 0 50 18.446799999999996 1.4809394271673557 50 0 50 5.563075370788599 0.1280220047453361
herbbin1nom e8-nchaltonoffdens10000,2.0-0.40,0.60,0 0.6 50 0 50 4.868905798460401 0.07508083700836503 50 0 50 891.78 67.5394626292281 50 0 50 5.658477587700401 0.10667372894172225 50 0 50 5.65105046816 0.1065931359700839 50 0 50 4.2490277052600005 0.06986392152877226 50 0 50 0.10144136244 0.0050947514244111345 50 0 50 1.1537861558999998 0.08224867488838487 50 0 50 4.868905798460401 0.07508083700836503 50 0 50 4.868905798460401 0.07508083700836503 50 0 50 6.165575218614363 0.1891426010708483 50 0 50 4.947862977384401 0.07440175663897858 50 0 50 7.46224463876832 0.3156541262202484 50 0 50 5.0268201563084 0.07472798681916447 50 0 50 8.758914058922278 0.444100150490792 50 0 50 5.105777335232401 0.07604659068699245 50 0 50 10.055583479076235 0.5731816224706376 50 0 50 5.184734514156401 0.0783074531202173 50 0 50 11.352252899230198 0.7025483708729632 50 0 50 5.263691693080399 0.08143212996861499 50 0 50 12.648922319384164 0.8320673451713445 50 0 50 5.3426488720044 0.08532577386854512 50 0 50 13.945591739538127 0.9616770418340957 50 0 50 5.421606050928399 0.08988851372281727 50 0 50 15.242261159692077 1.0913451383898303 50 0 50 5.5005632298524 0.09502401501893315 50 0 50 16.538930579846042 1.221053029884252 50 0 50 5.5795204087764 0.10064463860201432 50 0 50 17.835599999999996 1.3507892525845617 50 0 50 5.658477587700401 0.10667372894172225
herbbin1nom e8-nchaltonoffdens10000,2.0-0.30,0.70,0 0.7 50 0 50 4.937940711301601 0.0820222338903709 50 0 50 833.6 55.040185690242055 50 0 50 5.4621094417572 0.09253397179926647 50 0 50 5.455624380080001 0.0922814192047187 50 0 50 4.14118334046 0.055456019140769995 50 0 50 0.09797851118 0.004942953089534791 50 0 50 1.07060296432 0.07438223886710363 50 0 50 4.937940711301601 0.0820222338903709 50 0 50 4.937940711301601 0.0820222338903709 50 0 50 6.111346640171442 0.17018684145296226 50 0 50 4.9903575843471595 0.07775235877001864 50 0 50 7.284752569041279 0.2702533136785307 50 0 50 5.042774457392721 0.07453583668960578 50 0 50 8.458158497911118 0.3727566558813385 50 0 50 5.095191330438279 0.07251297692496417 50 0 50 9.631564426780955 0.4761255862191955 50 0 50 5.1476082034838395 0.0717847609789438 50 0 50 10.804970355650799 0.5798974060990686 50 0 50 5.2000250765294025 0.0723902701325994 50 0 50 11.978376284520639 0.683888739304432 50 0 50 5.25244194957496 0.07429690253113004 50 0 50 13.151782213390481 0.7880126853633157 50 0 50 5.3048588226205196 0.0774085748244513 50 0 50 14.32518814226032 0.8922228170354783 50 0 50 5.357275695666081 0.08158752601818504 50 0 50 15.498594071130162 0.9964920955948758 50 0 50 5.409692568711639 0.08667952792883842 50 0 50 16.671999999999993 1.1008037138048412 50 0 50 5.4621094417572 0.09253397179926647
herbbin1nom e8-nchaltonoffdens10000,2.0-0.20,0.80,0 0.8 50 0 50 5.059680240308401 0.09878252263484084 50 0 50 798.56 47.135022379265685 50 0 50 5.596385936737599 0.11954862065058688 50 0 50 5.591078253539998 0.11962995741921406 50 0 50 4.307201732699999 0.09428334540825645 50 0 50 0.10141829222000003 0.005146895695977277 50 0 50 1.0281254011199998 0.06821325214941092 50 0 50 5.059680240308401 0.09878252263484084 50 0 50 5.059680240308401 0.09878252263484084 50 0 50 6.150832216277561 0.16832871307630967 50 0 50 5.113350809951321 0.09295288791888662 50 0 50 7.241984192246719 0.24962910538726027 50 0 50 5.167021379594239 0.08872222551119162 50 0 50 8.33313616821588 0.33421309161918655 50 0 50 5.2206919492371595 0.08632594372316918 50 0 50 9.424288144185041 0.42010195989254706 50 0 50 5.274362518880079 0.08591766496228934 50 0 50 10.515440120154201 0.5066324985077026 50 0 50 5.328033088523 0.08752521395739635 50 0 50 11.60659209612336 0.5935241242994667 50 0 50 5.381703658165921 0.0910418713386495 50 0 50 12.697744072092519 0.6806385600665261 50 0 50 5.4353742278088415 0.0962586252147713 50 0 50 13.788896048061678 0.767899979500008 50 0 50 5.489044797451758 0.10291727188607264 50 0 50 14.880048024030849 0.8552633941222345 50 0 50 5.542715367094681 0.11075806114926877 50 0 50 15.971200000000001 0.9427004475853137 50 0 50 5.596385936737599 0.11954862065058688
herbbin1nom e8-nchaltonoffdens10000,2.0-0.10,0.90,0 0.9 50 0 50 5.311118176097802 0.13731992636851834 50 0 50 753.12 39.33859962439135 50 0 50 5.509498324394602 0.0984452579361897 50 0 50 5.503418232979999 0.09830108810929836 50 0 50 4.290210761239999 0.06689254915914686 50 0 50 0.08744348595999998 0.0046442289034968045 50 0 50 0.9938245444599997 0.061941772648280886 50 0 50 5.311118176097802 0.13731992636851834 50 0 50 5.311118176097802 0.13731992636851834 50 0 50 6.28624635848802 0.18569041654606844 50 0 50 5.330956190927481 0.12806407321569024 50 0 50 7.261374540878242 0.24488732980811437 50 0 50 5.350794205757162 0.1195250395240192 50 0 50 8.236502723268458 0.3087448504644937 50 0 50 5.37063222058684 0.11186709458875446 50 0 50 9.211630905658678 0.3748888714811839 50 0 50 5.390470235416519 0.10528267751214647 50 0 50 10.186759088048902 0.4422947593142239 50 0 50 5.410308250246199 0.09998410408865122 50 0 50 11.161887270439122 0.510462875395966 50 0 50 5.430146265075877 0.0961841125684495 50 0 50 12.137015452829337 0.5791241188920613 50 0 50 5.449984279905561 0.09406449651508476 50 0 50 13.112143635219564 0.6481217847687225 50 0 50 5.4698222947352395 0.09373931433810963 50 0 50 14.087271817609782 0.7173588053306243 50 0 50 5.489660309564922 0.09522695077764366 50 0 50 15.0624 0.7867719924878269 50 0 50 5.509498324394602 0.0984452579361897
