lambda-u utility-finmean-conloop
0.0 5.299907456843954
0.1 5.203525353899575
0.2 5.028222017645989
0.3 4.722932004100867
0.4 4.410597021685271
0.5 4.100317098313286
0.6 3.7916519439980236
0.7 3.4842547032925104
0.8 3.1321154296514777
0.9 2.5182505278679974
1.0 1.925375811496786
1.0 1.467164156993055
0.9 2.0403613088820576
0.8 2.5545224691273543
0.7 2.907991898439091
0.6 3.2592105815055747
0.5 3.609161350962313
0.4 3.957497351362327
0.3 4.303778292718732
0.2 4.59406821514437
0.1 4.849243404426604
0.0 5.050491191107646
