lambda-u utility-finmean-conloop
0.0 7.592696721018886
0.1 8.289391894281708
0.2 8.99997714813856
0.3 9.715893880997468
0.4 10.434345593106924
0.5 11.15418721181835
0.6 11.874869597441737
0.7 12.596098095746548
0.8 13.317700904060858
0.9 14.039571257856194
1.0 14.76163938297021
1.0 10.573136827810186
0.9 10.215581933089956
0.8 9.857829267051065
0.7 9.49980905553113
0.6 9.141414534001697
0.5 8.782473899790848
0.4 8.422692498668036
0.3 8.061521190943251
0.2 7.697814903967929
0.1 7.328777137990529
0.0 6.945849291419117
