lambda-u utility-finmean utility-stderrfinmean
0.0 4.096690699160004 6.344131569286608e-16
0.1 3.856572968870324 0.003618207590743925
0.2 3.616455238580648 0.007236415181487854
0.3 3.376337508290972 0.010854622772231778
0.4 3.1362197780012946 0.014472830362975704
0.5 2.8961020477116204 0.018091037953719632
0.6 2.655984317421945 0.021709245544463556
0.7 2.4158665871322684 0.02532745313520748
0.8 2.1757488568425916 0.028945660725951415
0.9 1.935631126552916 0.03256386831669532
1.0 1.6955133962632403 0.036182075907439264
