planner-seedless e8-dur-total-numfin e8-dur-total-finmean e8-dur-roadmapgen-numfin e8-dur-roadmapgen-finmean e8-dur-search-numfin e8-dur-search-finmean e8-dur-eval-numfin e8-dur-eval-finmean
e8-haltonoffdens10000,2.0-0.01,0.99,0 50 1.6912995588000006 50 0.17727358678 50 0.1001300808 50 1.3269064184
e8-haltonoffdens10000,2.0-0.10,0.90,0 50 2.03066177694 50 0.18857370461999995 50 0.11747111 50 1.63466744418
e8-haltonoffdens10000,2.0-0.20,0.80,0 50 2.20301914146 50 0.19277144514 50 0.12987601000000001 50 1.7926151269000004
e8-haltonoffdens10000,2.0-0.30,0.70,0 50 2.6086695153 50 0.19210185518000006 50 0.13416046250000002 50 2.1922384916
e8-haltonoffdens10000,2.0-0.40,0.60,0 50 3.08484728378 50 0.17827767192000002 50 0.14775361769999998 50 2.673126518679999
e8-haltonoffdens10000,2.0-0.50,0.50,0 50 3.2957986237399997 50 0.19071738544000003 50 0.16533991580000001 50 2.84428989034
e8-haltonoffdens10000,2.0-0.60,0.40,0 50 3.450798838739999 50 0.1839793201 50 0.16250507126000002 50 3.0101322426200006
e8-haltonoffdens10000,2.0-0.70,0.30,0 50 3.7787576187199994 50 0.183979078 50 0.16744078650000002 50 3.3360326672999996
e8-haltonoffdens10000,2.0-0.80,0.20,0 50 3.769856134540001 50 0.17870193938 50 0.17303833048000006 50 3.3339564689800003
e8-haltonoffdens10000,2.0-0.90,0.10,0 50 3.962806285120001 50 0.17475612778000002 50 0.18195157721999997 50 3.517754359920001
e8-haltonoffdens10000,2.0-1.00,0.00,0 50 3.990258755580001 50 0.1854557512 50 0.15188666216 50 3.5649088052999995
