lambda-u utility-finmean-conloop
0.0 5.4563606876797035
0.1 15.057422993429396
0.2 24.82632552561199
0.3 34.602594161717754
0.4 44.3808369976351
0.5 54.15989152849317
0.6 63.93935810509217
0.7 73.71906242983908
0.8 83.49891635513856
0.9 93.27887051346625
1.0 103.05889510517316
1.0 52.28715582484766
0.9 47.53881683955245
0.8 42.79040742087806
0.7 38.04189776917546
0.6 33.293238516920326
0.5 28.544341516517242
0.4 23.79503247037321
0.3 19.04491172928849
0.2 14.292816788392184
0.1 9.533355743572686
0.0 4.606054472320295
