lambda-u utility-finmean-conloop
0.0 5.512264255256657
0.1 6.0687959119979915
0.2 6.236977672067461
0.3 6.211617318795615
0.4 5.913312606929254
0.5 5.266125158085973
0.6 4.620510167093228
0.7 3.9768855498921813
0.8 3.3357753071410685
0.9 2.6978089398302876
1.0 2.063687988671517
1.0 1.609853204337002
0.9 2.2179601518153005
0.8 2.822221683141588
0.7 3.423339339027541
0.6 4.021942620463564
0.5 4.618555528107885
0.4 5.213595977901677
0.3 5.55657460614698
0.2 5.625308075911525
0.1 5.533745690221341
0.0 4.956970756236547
