problem planner-seedless param path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean e8-dur-total-num e8-dur-total-numinf e8-dur-total-numfin e8-dur-total-finmean e8-dur-total-stderrfinmean e8-dur-roadmapgen-num e8-dur-roadmapgen-numinf e8-dur-roadmapgen-numfin e8-dur-roadmapgen-finmean e8-dur-roadmapgen-stderrfinmean e8-dur-search-num e8-dur-search-numinf e8-dur-search-numfin e8-dur-search-finmean e8-dur-search-stderrfinmean e8-dur-eval-num e8-dur-eval-numinf e8-dur-eval-numfin e8-dur-eval-finmean e8-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
herbbin1 e8-nchaltonoffdens10000,2.0-1.00,0.00,0 0.0 50 0 50 4.35014117783 0.07054922362291992 50 0 50 1373.66 125.95215356537221 50 0 50 5.8662814903258 0.16105931839349308 50 0 50 5.86079637304 0.1610152864436732 50 0 50 4.007470199739999 0.05756831694993355 50 0 50 0.09958749461999998 0.004774017483983281 50 0 50 1.59977845218 0.13941460529044686 50 0 50 4.35014117783 0.07054922362291992 50 0 50 4.35014117783 0.07054922362291992 50 0 50 6.662447060047 0.3039457107177626 50 0 50 4.50175520907958 0.07667640751134351 50 0 50 8.974752942264 0.5488784251921452 50 0 50 4.65336924032916 0.08394480663075157 50 0 50 11.287058824480999 0.7947520271674979 50 0 50 4.80498327157874 0.09208458192380926 50 0 50 13.599364706698005 1.0408999818426554 50 0 50 4.956597302828321 0.10088503591847015 50 0 50 15.911670588915 1.2871649032587031 50 0 50 5.1082113340778985 0.1101879816170488 50 0 50 18.223976471132 1.533490440997168 50 0 50 5.25982536532748 0.11987648931207057 50 0 50 20.536282353348994 1.77985142794171 50 0 50 5.411439396577059 0.12986429325690205 50 0 50 22.848588235565995 2.0262349337947847 50 0 50 5.56305342782664 0.14008739134134152 50 0 50 25.160894117783005 2.272633634526762 50 0 50 5.714667459076222 0.15049784164202973 50 0 50 27.473200000000002 2.5190430713074434 50 0 50 5.8662814903258 0.16105931839349308
herbbin1 e8-nchaltonoffdens10000,2.0-0.90,0.10,0 0.1 50 0 50 4.35014117783 0.07054922362291992 50 0 50 1353.04 121.69227822500423 50 0 50 5.806808753012401 0.16074052402001693 50 0 50 5.800219080859998 0.16076044847055102 50 0 50 3.982029145180001 0.05587928307443342 50 0 50 0.11676695282 0.005709530590929787 50 0 50 1.5538495226000004 0.14609900622695843 50 0 50 4.35014117783 0.07054922362291992 50 0 50 4.35014117783 0.07054922362291992 50 0 50 6.621207060047001 0.29551444156754947 50 0 50 4.49580793534824 0.0756275645105857 50 0 50 8.892272942264 0.5318882108843404 50 0 50 4.64147469286648 0.08222203689870904 50 0 50 11.163338824481 0.7692243132286501 50 0 50 4.787141450384719 0.08999998593170097 50 0 50 13.434404706698 1.0068424458315273 50 0 50 4.93280820790296 0.09868196826981067 50 0 50 15.705470588914995 1.2445810816799023 50 0 50 5.078474965421202 0.10805028243121481 50 0 50 17.976536471132 1.482382244397375 50 0 50 5.2241417229394385 0.11794149177999443 50 0 50 20.247602353348995 1.7202200032598343 50 0 50 5.3698084804576816 0.1282346548756596 50 0 50 22.518668235566007 1.9580810228914194 50 0 50 5.51547523797592 0.13884040196150546 50 0 50 24.789734117782995 2.1959577446484104 50 0 50 5.661141995494161 0.149692307753435 50 0 50 27.0608 2.4338455645000843 50 0 50 5.806808753012401 0.16074052402001693
herbbin1 e8-nchaltonoffdens10000,2.0-0.80,0.20,0 0.2 50 0 50 4.3512948242776 0.07060822412362118 50 0 50 1336.9 125.74517558806568 50 0 50 5.869873943329001 0.18396467735650188 50 0 50 5.863400033379999 0.1838315108814005 50 0 50 3.9787474358599995 0.061268910227729324 50 0 50 0.11628121258000002 0.00659229057138663 50 0 50 1.6191202289800004 0.15795828884040575 50 0 50 4.3512948242776 0.07060822412362118 50 0 50 4.3512948242776 0.07060822412362118 50 0 50 6.589965341849839 0.30219526592323454 50 0 50 4.503152736182741 0.07776545778396034 50 0 50 8.828635859422079 0.5467280291959602 50 0 50 4.655010648087881 0.08668737562358468 50 0 50 11.06730637699432 0.7923094085015933 50 0 50 4.806868559993019 0.09688769435980062 50 0 50 13.30597689456656 1.0381955314011673 50 0 50 4.958726471898159 0.10800481054985454 50 0 50 15.544647412138797 1.2842113633557837 50 0 50 5.1105843838033005 0.11978373196373507 50 0 50 17.78331792971104 1.5302943481083797 50 0 50 5.26244229570844 0.13204747381948673 50 0 50 20.021988447283277 1.7764165783009183 50 0 50 5.41430020761358 0.14467279564159347 50 0 50 22.26065896485552 2.022563726858018 50 0 50 5.566158119518721 0.15757280797491252 50 0 50 24.49932948242776 2.2687276831895917 50 0 50 5.718016031423861 0.17068524067751487 50 0 50 26.738000000000007 2.5149035117613128 50 0 50 5.869873943329001 0.18396467735650188
herbbin1 e8-nchaltonoffdens10000,2.0-0.70,0.30,0 0.3 50 0 50 4.3512948242776 0.07060822412362118 50 0 50 1310.94 124.66817805842902 50 0 50 5.8547389841086 0.1640232493260622 50 0 50 5.84893271962 0.16400887061500646 50 0 50 3.9713311037400016 0.05004123365994068 50 0 50 0.11377534362000001 0.006303824464055015 50 0 50 1.6222993546 0.16177244845695882 50 0 50 4.3512948242776 0.07060822412362118 50 0 50 4.3512948242776 0.07060822412362118 50 0 50 6.53804534184984 0.30068720460995924 50 0 50 4.5016392402607 0.07669033990754004 50 0 50 8.72479585942208 0.5430450499453222 50 0 50 4.651983656243799 0.08405520908309241 50 0 50 10.911546376994322 0.7864101443113443 50 0 50 4.8023280722269 0.0923965969638307 50 0 50 13.098296894566555 1.030068813930976 50 0 50 4.952672488210001 0.10147397254772585 50 0 50 15.285047412138802 1.2738526073852703 50 0 50 5.103016904193099 0.11110709291653027 50 0 50 17.471797929711045 1.5177012310738378 50 0 50 5.2533613201762 0.12116347678130658 50 0 50 19.658548447283277 1.7615877627343859 50 0 50 5.403705736159302 0.13154608748545804 50 0 50 21.845298964855516 2.0054983725697064 50 0 50 5.554050152142399 0.14218347716016513 50 0 50 24.03204948242776 2.2494252280295184 50 0 50 5.704394568125501 0.15302252200118927 50 0 50 26.2188 2.4933635611685805 50 0 50 5.8547389841086 0.1640232493260622
herbbin1 e8-nchaltonoffdens10000,2.0-0.60,0.40,0 0.4 50 0 50 4.3596235012980005 0.07186563353461818 50 0 50 1292.9 121.58124267924131 50 0 50 5.801496858596599 0.1435168174427766 50 0 50 5.79712036552 0.14367872475472188 50 0 50 4.020638467900001 0.053075343895614815 50 0 50 0.11918409329999999 0.006523686111572104 50 0 50 1.4932533320599999 0.13735295917047077 50 0 50 4.3596235012980005 0.07186563353461818 50 0 50 4.3596235012980005 0.07186563353461818 50 0 50 6.509461151168199 0.29524407722238083 50 0 50 4.503810837027862 0.07590443386238091 50 0 50 8.659298801038396 0.5312542087710529 50 0 50 4.64799817275772 0.08104698624685898 50 0 50 10.809136450908602 0.7683427470143249 50 0 50 4.79218550848758 0.08709800217296608 50 0 50 12.958974100778796 1.0057473304923956 50 0 50 4.936372844217439 0.09388198489826965 50 0 50 15.108811750649 1.2432869266770803 50 0 50 5.0805601799473 0.10125171256551328 50 0 50 17.2586494005192 1.480896567843345 50 0 50 5.224747515677161 0.10908853564675428 50 0 50 19.408487050389404 1.718547200575171 50 0 50 5.36893485140702 0.11729887051779526 50 0 50 21.5583247002596 1.956223885425647 50 0 50 5.513122187136879 0.1258096122839638 50 0 50 23.70816235012981 2.193918155393535 50 0 50 5.657309522866739 0.1345637735961115 50 0 50 25.858 2.4316248535848266 50 0 50 5.801496858596599 0.1435168174427766
herbbin1 e8-nchaltonoffdens10000,2.0-0.50,0.50,0 0.5 50 0 50 4.369148777701801 0.07324515205071268 50 0 50 1232.22 108.64282723771544 50 0 50 5.7685892438894 0.15235400219527928 50 0 50 5.764002158100001 0.15229138974130574 50 0 50 3.9948141140999995 0.07127414597743556 50 0 50 0.118588609 0.005617675379375581 50 0 50 1.4856547722400004 0.13154787687260977 50 0 50 4.369148777701801 0.07324515205071268 50 0 50 4.369148777701801 0.07324515205071268 50 0 50 6.396673899931621 0.2723143158110176 50 0 50 4.509092824320558 0.07622154579049759 50 0 50 8.42419902216144 0.48213824225399826 50 0 50 4.64903687093932 0.08094648199600085 50 0 50 10.451724144391262 0.6930161949358687 50 0 50 4.788980917558081 0.08713598001652322 50 0 50 12.47924926662108 0.904211021827575 50 0 50 4.92892496417684 0.09450271022794025 50 0 50 14.506774388850896 1.1155427653375758 50 0 50 5.0688690107955985 0.10279388419788028 50 0 50 16.534299511080718 1.32694601033765 50 0 50 5.208813057414362 0.11180402576662198 50 0 50 18.56182463331054 1.5383912802523516 50 0 50 5.348757104033121 0.12137312259242071 50 0 50 20.58934975554036 1.7498633408679076 50 0 50 5.488701150651881 0.13137909559409056 50 0 50 22.616874877770183 1.96135352652748 50 0 50 5.628645197270641 0.1417294457460504 50 0 50 24.6444 2.1728565447543082 50 0 50 5.7685892438894 0.15235400219527928
herbbin1 e8-nchaltonoffdens10000,2.0-0.40,0.60,0 0.6 50 0 50 4.3825050382766 0.07562547884994028 50 0 50 1204.9 99.34778840630771 50 0 50 5.689897232055999 0.14715096192544774 50 0 50 5.682985991679999 0.1469940923801199 50 0 50 4.030267031120002 0.06231980634606303 50 0 50 0.10069947240000002 0.004715670545214706 50 0 50 1.40621178868 0.12006953465622423 50 0 50 4.3825050382766 0.07562547884994028 50 0 50 4.3825050382766 0.07562547884994028 50 0 50 6.354054534448941 0.25611883848380873 50 0 50 4.51324425765454 0.07942507161201845 50 0 50 8.325604030621282 0.4469613532571851 50 0 50 4.643983477032479 0.08438392366576654 50 0 50 10.297153526793622 0.638945998257192 50 0 50 4.774722696410421 0.09031127708791253 50 0 50 12.268703022965962 0.8312818243991933 50 0 50 4.905461915788361 0.09702980257958721 50 0 50 14.240252519138302 1.0237709216266153 50 0 50 5.0362011351663 0.10438684798087246 50 0 50 16.211802015310635 1.2163405254550035 50 0 50 5.1669403545442405 0.11225694231313278 50 0 50 18.18335151148298 1.4089576264970793 50 0 50 5.297679573922179 0.12053963575094473 50 0 50 20.154901007655315 1.601605088081517 50 0 50 5.4284187933001204 0.12915557324332153 50 0 50 22.126450503827662 1.7942731309856663 50 0 50 5.559158012678058 0.1380423704375425 50 0 50 24.098000000000006 1.9869557681261543 50 0 50 5.689897232055999 0.14715096192544774
herbbin1 e8-nchaltonoffdens10000,2.0-0.30,0.70,0 0.7 50 0 50 4.394462922405 0.07811325247019434 50 0 50 1080.46 77.91353768827365 50 0 50 5.633055324554402 0.10652425467678664 50 0 50 5.627574631840002 0.10634683411891037 50 0 50 4.091470139620001 0.056922456084313566 50 0 50 0.10381963159999996 0.0050655970610503104 50 0 50 1.27438462172 0.08821138050961458 50 0 50 4.394462922405 0.07811325247019434 50 0 50 4.394462922405 0.07811325247019434 50 0 50 6.115936630164501 0.21145582164152135 50 0 50 4.518322162619941 0.07690072913579046 50 0 50 7.837410337923999 0.3585660458274531 50 0 50 4.642181402834881 0.07670791651898179 50 0 50 9.5588840456835 0.507611873732486 50 0 50 4.766040643049822 0.07754242165855353 50 0 50 11.280357753442997 0.6572778559389485 50 0 50 4.889899883264758 0.07937184791590604 50 0 50 13.001831461202496 0.8072191188771625 50 0 50 5.013759123479699 0.08212973707142553 50 0 50 14.723305168962 0.957306321024556 50 0 50 5.1376183636946395 0.08572652778562904 50 0 50 16.44477887672149 1.1074801303346 50 0 50 5.261477603909582 0.09006176661526209 50 0 50 18.166252584481 1.257709523824139 50 0 50 5.385336844124518 0.09503444865135287 50 0 50 19.887726292240508 1.4079767093136046 50 0 50 5.50919608433946 0.10055004445545648 50 0 50 21.6092 1.558270753765473 50 0 50 5.633055324554402 0.10652425467678664
herbbin1 e8-nchaltonoffdens10000,2.0-0.20,0.80,0 0.8 50 0 50 4.5269716463470004 0.09334293844007613 50 0 50 932.48 57.3970150685165 50 0 50 5.350791516303598 0.08782341463655505 50 0 50 5.34536358834 0.0879683034476614 50 0 50 3.9868117684799995 0.049142887267796975 50 0 50 0.09915439879999993 0.005214247757751199 50 0 50 1.1224451158600002 0.0686770925457611 50 0 50 4.5269716463470004 0.09334293844007613 50 0 50 4.5269716463470004 0.09334293844007613 50 0 50 5.9392344817123 0.17802644021063074 50 0 50 4.609353633342661 0.08788897601754297 50 0 50 7.351497317077599 0.280458967448286 50 0 50 4.69173562033832 0.08326746342730644 50 0 50 8.7637601524429 0.3867872298575746 50 0 50 4.77411760733398 0.07962348420688803 50 0 50 10.176022987808201 0.4945046002721126 50 0 50 4.856499594329641 0.0770957743348651 50 0 50 11.588285823173498 0.602866940502061 50 0 50 4.938881581325301 0.07579609498359072 50 0 50 13.000548658538799 0.7115796553872216 50 0 50 5.02126356832096 0.07578765084531736 50 0 50 14.412811493904096 0.8205034879403785 50 0 50 5.10364555531662 0.07707086633717776 50 0 50 15.825074329269404 0.9295642265246142 50 0 50 5.186027542312279 0.07958328509615364 50 0 50 17.2373371646347 1.0387187485055474 50 0 50 5.268409529307941 0.08321364375419087 50 0 50 18.649600000000003 1.14794030137033 50 0 50 5.350791516303598 0.08782341463655505
herbbin1 e8-nchaltonoffdens10000,2.0-0.10,0.90,0 0.9 50 0 50 4.874166234878401 0.13096798445369637 50 0 50 915.04 63.210222371424216 50 0 50 5.3971506309512 0.1010398641906871 50 0 50 5.392142039299999 0.10095271567342017 50 0 50 4.0424044195199995 0.05344287157456496 50 0 50 0.09014221069999996 0.006122373730361625 50 0 50 1.1088575463199997 0.08046620071397283 50 0 50 4.874166234878401 0.13096798445369637 50 0 50 4.874166234878401 0.13096798445369637 50 0 50 6.216829611390562 0.22092808787167742 50 0 50 4.926464674485678 0.12267156934743349 50 0 50 7.559492987902722 0.32949309281182937 50 0 50 4.978763114092962 0.11514050373170223 50 0 50 8.902156364414878 0.4431952702275502 50 0 50 5.03106155370024 0.10853422488849997 50 0 50 10.244819740927039 0.5589081033897566 50 0 50 5.0833599933075195 0.10303077716796208 50 0 50 11.587483117439199 0.6755992596641117 50 0 50 5.1356584329148 0.09881459818594839 50 0 50 12.930146493951359 0.792836882608241 50 0 50 5.187956872522079 0.09605534490384188 50 0 50 14.272809870463519 0.9104098836955303 50 0 50 5.24025531212936 0.09488021107518166 50 0 50 15.615473246975682 1.0282032198832884 50 0 50 5.292553751736637 0.0953477861403999 50 0 50 16.958136623487842 1.1461489595892465 50 0 50 5.344852191343921 0.09743442353300633 50 0 50 18.300800000000002 1.2642044474284844 50 0 50 5.3971506309512 0.1010398641906871
