problem planner-seedless param path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean e8-dur-total-num e8-dur-total-numinf e8-dur-total-numfin e8-dur-total-finmean e8-dur-total-stderrfinmean e8-dur-roadmapgen-num e8-dur-roadmapgen-numinf e8-dur-roadmapgen-numfin e8-dur-roadmapgen-finmean e8-dur-roadmapgen-stderrfinmean e8-dur-search-num e8-dur-search-numinf e8-dur-search-numfin e8-dur-search-finmean e8-dur-search-stderrfinmean e8-dur-eval-num e8-dur-eval-numinf e8-dur-eval-numfin e8-dur-eval-finmean e8-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
herbbin0 rrtconnect-default-sc00.00 0.0 50 0 50 11.614681939999995 0.5318033315775922 50 0 50 2992.02 294.4910455518199 50 0 50 2.96821680068914 0.29272104683160993 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 11.614681939999995 0.5318033315775922 50 0 50 11.614681939999995 0.5318033315775922 50 0 50 16.437253745999996 0.905491952718718 50 0 50 10.750035426068916 0.4916141546717992 50 0 50 21.259825552000002 1.4150140342765138 50 0 50 9.885388912137829 0.45311542733437654 50 0 50 26.082397357999998 1.9570032973299862 50 0 50 9.020742398206743 0.41677586748907036 50 0 50 30.90496916400001 2.510519317217294 50 0 50 8.15609588427566 0.3832102252970625 50 0 50 35.72754096999999 3.069332293232804 50 0 50 7.29144937034457 0.3532102060265095 50 0 50 40.550112776 3.630997432971016 50 0 50 6.426802856413483 0.3277563764878706 50 0 50 45.372684581999984 4.194369098923255 50 0 50 5.562156342482398 0.3079780103087459 50 0 50 50.195256388 4.7588412524019175 50 0 50 4.69750982855131 0.2950187911932304 50 0 50 55.01782819400003 5.324063874609512 50 0 50 3.832863314620226 0.2897949952959875 50 0 50 59.84040000000001 5.889820911036398 50 0 50 2.96821680068914 0.29272104683160993
herbbin0 rrtconnect-default-sc00.10 0.1 50 0 50 11.597970599999996 0.5333550602755721 50 0 50 3000.44 294.9856339082378 50 0 50 3.0682168006891404 0.2927210468316099 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 11.597970599999996 0.5333550602755721 50 0 50 11.597970599999996 0.5333550602755721 50 0 50 16.439053539999996 0.9051864456080732 50 0 50 10.744995220068914 0.49288796517095124 50 0 50 21.28013648 1.4151150362216571 50 0 50 9.892019840137824 0.4541153787924369 50 0 50 26.12121942 1.9580683883883354 50 0 50 9.039044460206743 0.41750965672409535 50 0 50 30.962302360000013 2.512728844286187 50 0 50 8.186069080275656 0.3836914838989543 50 0 50 35.8033853 3.0727632286993605 50 0 50 7.33309370034457 0.3534618810167894 50 0 50 40.64446824 3.635689021055441 50 0 50 6.480118320413484 0.3278151201575491 50 0 50 45.48555117999999 4.200343871570071 50 0 50 5.627142940482396 0.3078985382110896 50 0 50 50.32663412 4.76611328070226 50 0 50 4.774167560551311 0.294875519190351 50 0 50 55.16771706000003 5.332642511267158 50 0 50 3.921192180620226 0.28967730142292525 50 0 50 60.00880000000001 5.899712678164755 50 0 50 3.0682168006891404 0.2927210468316099
herbbin0 rrtconnect-default-sc00.16 0.16 50 0 50 11.513035699999998 0.5433047548054695 50 0 50 3021.7 295.96009693807 50 0 50 3.1282168006891395 0.29272104683160993 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 11.513035699999998 0.5433047548054695 50 0 50 11.513035699999998 0.5433047548054695 50 0 50 16.405132129999995 0.9066343285216926 50 0 50 10.674553810068913 0.5014276068297104 50 0 50 21.297228560000004 1.415543350776677 50 0 50 9.836071920137826 0.4612440945757111 50 0 50 26.18932499 1.9597223204873901 50 0 50 8.997590030206743 0.42323689142632775 50 0 50 31.08142142 2.516392575120033 50 0 50 8.159108140275656 0.38804600157807567 50 0 50 35.97351784999999 3.0787859675586926 50 0 50 7.320626250344569 0.3565064010792788 50 0 50 40.86561428 3.6442538192567935 50 0 50 6.482144360413486 0.3296677270730703 50 0 50 45.75771070999999 4.211557928785198 50 0 50 5.643662470482398 0.3087583005034944 50 0 50 50.64980713999999 4.7800445499046935 50 0 50 4.805180580551311 0.29504143366541746 50 0 50 55.54190357000003 5.349336691015811 50 0 50 3.9666986906202255 0.28954116913168104 50 0 50 60.43400000000001 5.919201938761401 50 0 50 3.1282168006891395 0.29272104683160993
herbbin0 rrtconnect-default-sc00.25 0.25 50 0 50 11.138854099999996 0.5360909229767348 50 0 50 3107.96 291.54362149197 50 0 50 3.21821680068914 0.29272104683160993 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 11.138854099999996 0.5360909229767348 50 0 50 11.138854099999996 0.5360909229767348 50 0 50 16.24088869 0.8970084359763699 50 0 50 10.346790370068911 0.4952158147337875 50 0 50 21.342923280000004 1.3985932522276596 50 0 50 9.554726640137828 0.45603646703901995 50 0 50 26.444957870000003 1.9343501054850314 50 0 50 8.762662910206743 0.41902881287447746 50 0 50 31.54699246 2.4822501627459723 50 0 50 7.970599180275657 0.3848199103621556 50 0 50 36.64902705 3.035725564797336 50 0 50 7.17853545034457 0.3542215570033276 50 0 50 41.751061639999996 3.5922001382892135 50 0 50 6.386471720413485 0.32824501538205664 50 0 50 46.853096229999984 4.150467715418976 50 0 50 5.594407990482398 0.3080616812312954 50 0 50 51.95513082 4.709890760346216 50 0 50 4.802344260551312 0.29486359457470945 50 0 50 57.057165410000025 5.27010132601863 50 0 50 4.010280530620226 0.28960733763246704 50 0 50 62.1592 5.830872429839398 50 0 50 3.21821680068914 0.29272104683160993
herbbin0 rrtconnect-default-sc00.40 0.4 50 0 50 10.49803472 0.5155993715257627 50 0 50 3259.18 294.0526132153487 50 0 50 3.3682168006891406 0.29272104683160993 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 10.49803472 0.5155993715257627 50 0 50 10.49803472 0.5155993715257627 50 0 50 15.966591248000002 0.8741159715589673 50 0 50 9.785052928068911 0.4760426129739906 50 0 50 21.435147776000008 1.3835761766381514 50 0 50 9.07207113613783 0.43829653918037287 50 0 50 26.903704303999998 1.9278110971763445 50 0 50 8.35908934420674 0.4028704166216774 50 0 50 32.372260832 2.484068537951666 50 0 50 7.646107552275656 0.370430450100151 50 0 50 37.84081736 3.0457684844872634 50 0 50 6.933125760344572 0.3418278712669893 50 0 50 43.30937388799999 3.610371602198286 50 0 50 6.220143968413484 0.3180995099485172 50 0 50 48.77793041599999 4.176700711785947 50 0 50 5.507162176482399 0.3004026170410252 50 0 50 54.246486944000004 4.744137735217658 50 0 50 4.7941803845513125 0.28984408888530266 50 0 50 59.71504347200004 5.312327658438289 50 0 50 4.081198592620227 0.2872122713942601 50 0 50 65.18360000000004 5.881052264306976 50 0 50 3.3682168006891406 0.29272104683160993
herbbin0 rrtconnect-default-sc00.63 0.63 50 0 50 9.662049020000001 0.49392081433778506 50 0 50 3486.3 292.5793822161076 50 0 50 3.5982168006891397 0.2927210468316099 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 9.662049020000001 0.49392081433778506 50 0 50 9.662049020000001 0.49392081433778506 50 0 50 15.668444118000002 0.8576568043648289 50 0 50 9.055665798068915 0.45654380788211385 50 0 50 21.674839216 1.3687351317097867 50 0 50 8.449282576137831 0.4210512173226172 50 0 50 27.681234313999997 1.912469547717309 50 0 50 7.842899354206741 0.387960575466339 50 0 50 33.687629411999986 2.467364368021395 50 0 50 7.236516132275657 0.35793866798300183 50 0 50 39.694024510000006 3.0272887740820678 50 0 50 6.630132910344568 0.3318194891393151 50 0 50 45.700419608000004 3.5898901044810736 50 0 50 6.023749688413484 0.3105892112129206 50 0 50 51.70681470599999 4.154080866603956 50 0 50 5.417366466482398 0.29530415554984996 50 0 50 57.713209804 4.719291045674673 50 0 50 4.810983244551312 0.2869160711115944 50 0 50 63.719604902 5.285193595768405 50 0 50 4.204600022620224 0.28603237728126985 50 0 50 69.726 5.851587644322152 50 0 50 3.5982168006891397 0.2927210468316099
herbbin0 rrtconnect-default-sc01.00 1.0 50 0 50 8.180762799999998 0.46701034172456735 50 0 50 3917.82 298.68832665779337 50 0 50 3.96821680068914 0.29272104683160993 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 8.180762799999998 0.46701034172456735 50 0 50 8.180762799999998 0.46701034172456735 50 0 50 15.198326519999998 0.841386130164594 50 0 50 7.759508200068916 0.4317337690916485 50 0 50 22.21589024 1.370067187819829 50 0 50 7.33825360013783 0.39848763168280166 50 0 50 29.233453960000002 1.9301707428616897 50 0 50 6.916999000206741 0.36782291251084254 50 0 50 36.251017680000004 2.500671032424995 50 0 50 6.4957444002756555 0.3404378863544027 50 0 50 43.268581399999995 3.0757882967738954 50 0 50 6.074489800344569 0.317183182241195 50 0 50 50.28614511999999 3.6533427431715957 50 0 50 5.653235200413484 0.2990239871006212 50 0 50 57.303708840000006 4.232336738723585 50 0 50 5.231980600482398 0.28692939159339803 50 0 50 64.32127256000001 4.8122507061837245 50 0 50 4.810726000551312 0.2816816710268276 50 0 50 71.33883628000002 5.392787865912551 50 0 50 4.389471400620226 0.28366108114875044 50 0 50 78.35639999999998 5.973766533155867 50 0 50 3.96821680068914 0.29272104683160993
herbbin0 rrtconnect-default-sc01.60 1.6 50 0 50 6.800731379999999 0.3075945758290947 50 0 50 4548.84 300.8026315560096 50 0 50 4.568216800689141 0.29272104683160993 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 6.800731379999999 0.3075945758290947 50 0 50 6.800731379999999 0.3075945758290947 50 0 50 15.218338242000002 0.7571741107628681 50 0 50 6.577479922068915 0.2903948707123875 50 0 50 23.635945104 1.3220504339876336 50 0 50 6.354228464137826 0.27591870200727314 50 0 50 32.05355196599999 1.9021378948623917 50 0 50 6.130977006206742 0.26461343621105693 50 0 50 40.471158828000014 2.4868144878947973 50 0 50 5.907725548275656 0.25689803902365327 50 0 50 48.88876569000002 3.073462303071682 50 0 50 5.68447409034457 0.25310101858685685 50 0 50 57.306372552 3.6611338769115234 50 0 50 5.461222632413486 0.2533985794947183 50 0 50 65.723979414 4.249404488396345 50 0 50 5.237971174482397 0.2577765425613979 50 0 50 74.14158627600001 4.8380556272540005 50 0 50 5.014719716551312 0.2660335374057302 50 0 50 82.55919313800001 5.42696346992243 50 0 50 4.791468258620227 0.2778239217184772 50 0 50 90.9768 6.016052631120191 50 0 50 4.568216800689141 0.29272104683160993
herbbin0 rrtconnect-default-sc02.50 2.5 50 0 50 5.9051164400000005 0.189493980342275 50 0 50 5486.82 304.425758101903 50 0 50 5.46821680068914 0.29272104683160993 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 5.9051164400000005 0.189493980342275 50 0 50 5.9051164400000005 0.189493980342275 50 0 50 16.288244795999997 0.6655389982720897 50 0 50 5.861426476068914 0.18066846283329152 50 0 50 26.67137315200001 1.2579763526036936 50 0 50 5.817736512137827 0.17665322081960114 50 0 50 37.054501508 1.858654084291422 50 0 50 5.774046548206743 0.17777449051014427 50 0 50 47.437629864 2.4615470058989932 50 0 50 5.730356584275657 0.18393836090699614 50 0 50 57.82075821999998 3.0653483448543706 50 0 50 5.686666620344571 0.19466641681854555 50 0 50 68.203886576 3.6696097127905274 50 0 50 5.6429766564134844 0.2092578532519135 50 0 50 78.58701493200002 4.27413600262857 50 0 50 5.599286692482397 0.22696877878914407 50 0 50 88.970143288 4.878828737471619 50 0 50 5.555596728551312 0.2471294115019089 50 0 50 99.353271644 5.48363285478214 50 0 50 5.511906764620226 0.26918990991553254 50 0 50 109.73640000000002 6.0885151620380595 50 0 50 5.46821680068914 0.29272104683160993
herbbin0 rrtconnect-default-sc04.00 4.0 50 0 50 5.3555212999999995 0.11650168583306213 50 0 50 7134.94 310.81915919461744 50 0 50 6.96821680068914 0.29272104683160993 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 5.3555212999999995 0.11650168583306213 50 0 50 5.3555212999999995 0.11650168583306213 50 0 50 19.089849170000008 0.6542098058246317 50 0 50 5.516790850068913 0.11725895746339701 50 0 50 32.82417704 1.2683676504431263 50 0 50 5.678060400137827 0.12445824992255883 50 0 50 46.55850491 1.885701652638213 50 0 50 5.839329950206741 0.13708837079451924 50 0 50 60.29283278000002 2.5038636441013953 50 0 50 6.000599500275655 0.15381729228318644 50 0 50 74.02716065 3.122361890166048 50 0 50 6.161869050344568 0.17346316602810227 50 0 50 87.76148852000001 3.7410296172963196 50 0 50 6.323138600413483 0.19514700381143654 50 0 50 101.49581639 4.3597946764995195 50 0 50 6.4844081504823965 0.21826224774246877 50 0 50 115.23014426000002 4.9786207773234965 50 0 50 6.64567770055131 0.24239974638504666 50 0 50 128.96447213000005 5.597487674571444 50 0 50 6.806947250620227 0.26728269279996636 50 0 50 142.69880000000003 6.216383183892349 50 0 50 6.96821680068914 0.29272104683160993
