lambda-u utility-finmean-conloop
0.0 5.235740427811801
0.1 15.057422993429396
0.2 24.754058572679487
0.3 34.2499037915419
0.4 43.749090974118786
0.5 53.07116144412362
0.6 62.30711266651738
0.7 71.41998632422121
0.8 80.38779401702931
0.9 88.58928325286257
1.0 96.75889510517315
1.0 45.98715582484765
0.9 42.77988988415614
0.8 39.533969630987336
0.7 35.59878173479332
0.6 31.567243107495138
0.5 27.335270540886793
0.4 23.102697709889537
0.3 18.619507851464355
0.2 14.132976029324684
0.1 9.533355743572686
0.0 4.493226052188198
