lambda-u utility-finmean-conloop
0.0 5.299907456843954
0.1 5.578376222466246
0.2 5.777571550255381
0.3 5.884197882856041
0.4 5.958929480512368
0.5 6.035724946261039
0.6 6.114147309761669
0.7 6.193850254317439
0.8 6.274565143657607
0.9 6.118985026902972
1.0 5.932508915963688
1.0 5.416434985098712
0.9 5.60039034916239
0.8 5.658408910460714
0.7 5.622821801553041
0.6 5.586222747860972
0.5 5.5483431131137575
0.4 5.5088365806145925
0.3 5.4672661800230795
0.2 5.35219649816286
0.1 5.228131443673873
0.0 5.050491191107646
