problem planner-seedless param path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean e8-dur-total-num e8-dur-total-numinf e8-dur-total-numfin e8-dur-total-finmean e8-dur-total-stderrfinmean e8-dur-roadmapgen-num e8-dur-roadmapgen-numinf e8-dur-roadmapgen-numfin e8-dur-roadmapgen-finmean e8-dur-roadmapgen-stderrfinmean e8-dur-search-num e8-dur-search-numinf e8-dur-search-numfin e8-dur-search-finmean e8-dur-search-stderrfinmean e8-dur-eval-num e8-dur-eval-numinf e8-dur-eval-numfin e8-dur-eval-finmean e8-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
herbbookshelf1 e8-nchaltonoffdens10000,2.0-1.00,0.00,0 0.0 50 0 50 5.6873183475368 0.2083709517651719 50 0 50 8015.14 734.0536592797837 50 0 50 16.298367142675396 2.0157002619238455 50 0 50 16.29384477066 2.0157525166128356 50 0 50 6.296624943439998 1.0636108070218795 50 0 50 1.1627782727399998 0.3270704929824748 50 0 50 8.547424680559999 0.8336614818104499 50 0 50 5.6873183475368 0.2083709517651719 50 0 50 5.6873183475368 0.2083709517651719 50 0 50 21.148866512783126 1.6128566648406781 50 0 50 6.748423227050658 0.3321749977096889 50 0 50 36.610414678029436 3.0625892286650136 50 0 50 7.80952810656452 0.5017126567351643 50 0 50 52.07196284327578 4.514183972788594 50 0 50 8.87063298607838 0.6837722837421817 50 0 50 67.53351100852207 5.96628184812454 50 0 50 9.931737865592241 0.8705326342881449 50 0 50 82.99505917376838 7.418587415187057 50 0 50 10.992842745106099 1.05951082295946 50 0 50 98.45660733901474 8.870998668510536 50 0 50 12.053947624619964 1.2497011186026536 50 0 50 113.91815550426104 10.323471001126128 50 0 50 13.11505250413382 1.440623536169714 50 0 50 129.37970366950734 11.775981812142076 50 0 50 14.176157383647675 1.6320211534647635 50 0 50 144.84125183475368 13.228518426609329 50 0 50 15.23726226316154 1.823744363392989 50 0 50 160.30280000000002 14.681073185595677 50 0 50 16.298367142675396 2.0157002619238455
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.90,0.10,0 0.1 50 0 50 5.688115200800399 0.20879638092431818 50 0 50 8007.14 736.1274690027593 50 0 50 16.213523259158798 2.061194562975521 50 0 50 16.20767714858 2.061137998352407 50 0 50 6.224982601579998 1.1058493487602938 50 0 50 1.16013369196 0.3127491243629695 50 0 50 8.523103003539998 0.8267437830549607 50 0 50 5.688115200800399 0.20879638092431818 50 0 50 5.688115200800399 0.20879638092431818 50 0 50 21.133583680720367 1.6208771300425404 50 0 50 6.7406560066362395 0.33882585102340296 50 0 50 36.57905216064032 3.0744951544784764 50 0 50 7.793196812472079 0.5134481728566653 50 0 50 52.024520640560276 4.529837666113119 50 0 50 8.845737618307918 0.7000529518196729 50 0 50 67.46998912048024 5.985646928275298 50 0 50 9.89827842414376 0.891144368072032 50 0 50 82.91545760040019 7.441649014890093 50 0 50 10.950819229979599 1.0843530211121464 50 0 50 98.36092608032017 8.897749266745313 50 0 50 12.003360035815433 1.2787195565475067 50 0 50 113.80639456024011 10.353906268125458 50 0 50 13.055900841651276 1.4737859323702813 50 0 50 129.25186304016006 11.810099027806553 50 0 50 14.10844164748712 1.669306827656768 50 0 50 144.6973315200801 13.266315770637902 50 0 50 15.16098245332296 1.8651393072700868 50 0 50 160.1428 14.722549380055185 50 0 50 16.213523259158798 2.061194562975521
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.80,0.20,0 0.2 50 0 50 5.6921455036582 0.20896524248601347 50 0 50 7872.38 705.0505634726217 50 0 50 16.119257550241397 2.074025824093294 50 0 50 16.11390668417999 2.073976235629426 50 0 50 6.48614714676 1.1633982120146558 50 0 50 1.0851510845 0.3061906242151615 50 0 50 8.26396201458 0.7795963467468657 50 0 50 5.6921455036582 0.20896524248601347 50 0 50 5.6921455036582 0.20896524248601347 50 0 50 20.867690953292378 1.5557947287535616 50 0 50 6.7348567083165225 0.33795961647992173 50 0 50 36.04323640292655 2.947338931044195 50 0 50 7.777567912974839 0.5135265068628827 50 0 50 51.21878185256076 4.340805810199457 50 0 50 8.820279117633158 0.7015303166691047 50 0 50 66.39432730219492 5.734793994578639 50 0 50 9.86299032229148 0.8941602978417434 50 0 50 81.56987275182912 7.128997686184946 50 0 50 10.905701526949802 1.0889642015890775 50 0 50 96.7454182014633 8.523311130657305 50 0 50 11.948412731608123 1.2849536830268085 50 0 50 111.92096365109747 9.917688038112725 50 0 50 12.99112393626644 1.4816583424599967 50 0 50 127.09650910073164 11.312104940445131 50 0 50 14.03383514092476 1.6788268109349374 50 0 50 142.27205455036582 12.706548670545562 50 0 50 15.076546345583086 1.8763128788989742 50 0 50 157.44760000000005 14.101011269452432 50 0 50 16.119257550241397 2.074025824093294
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.70,0.30,0 0.3 50 0 50 5.692540970941598 0.2089932984557909 50 0 50 7791.0 736.2464544109214 50 0 50 15.9645383977892 2.056349464574223 50 0 50 15.958949465500005 2.0561288252033463 50 0 50 6.2187964883000015 1.072347097162938 50 0 50 1.0959142275000002 0.2844914068197002 50 0 50 8.3555084917 0.8421076653457785 50 0 50 5.692540970941598 0.2089932984557909 50 0 50 5.692540970941598 0.2089932984557909 50 0 50 20.705286873847445 1.6169652834347088 50 0 50 6.719740713626361 0.3352287634227171 50 0 50 35.71803277675328 3.0710738611289585 50 0 50 7.746940456311119 0.5087331513944787 50 0 50 50.7307786796591 4.527077644223561 50 0 50 8.774140198995878 0.6949614991529617 50 0 50 65.74352458256494 5.983593296405661 50 0 50 9.801339941680641 0.8859257992391051 50 0 50 80.7562704854708 7.44032021356578 50 0 50 10.828539684365403 1.079114696723802 50 0 50 95.76901638837663 8.897154625364397 50 0 50 11.85573942705016 1.273516197811594 50 0 50 110.78176229128246 10.354051157809366 50 0 50 12.88293916973492 1.4686488531868456 50 0 50 125.79450819418832 11.810986822999448 50 0 50 13.91013891241968 1.6642555009135211 50 0 50 140.80725409709416 13.267948729598052 50 0 50 14.93733865510444 1.860186619979333 50 0 50 155.82000000000005 14.724929088218428 50 0 50 15.9645383977892 2.056349464574223
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.60,0.40,0 0.4 50 0 50 5.6993660103666 0.20938080712111135 50 0 50 7833.16 781.6096381291151 50 0 50 16.2200260066956 2.1934503019863 50 0 50 16.21439822472 2.1932842715418523 50 0 50 6.53709702702 1.2014612107623217 50 0 50 1.0135280826000002 0.286919010356762 50 0 50 8.385443813120002 0.8851758686486769 50 0 50 5.6993660103666 0.20938080712111135 50 0 50 5.6993660103666 0.20938080712111135 50 0 50 20.795749409329947 1.701886828941224 50 0 50 6.751432009999501 0.34443186230607864 50 0 50 35.892132808293276 3.2472234335825876 50 0 50 7.8034980096324 0.5317400627071194 50 0 50 50.98851620725664 4.79457652662292 50 0 50 8.8555640092653 0.7322450969034213 50 0 50 66.08489960621996 6.342470410229006 50 0 50 9.907630008898202 0.9375177175529126 50 0 50 81.18128300518329 7.890586830684318 50 0 50 10.9596960085311 1.1449966203650284 50 0 50 96.27766640414667 9.438816289845802 50 0 50 12.011762008164004 1.3536677035758233 50 0 50 111.37404980310995 10.987111001864838 50 0 50 13.063828007796902 1.5630535639882408 50 0 50 126.47043320207331 12.535446787972575 50 0 50 14.1158940074298 1.7729009665583784 50 0 50 141.5668166010366 14.083810101454635 50 0 50 15.1679600070627 1.98306339578091 50 0 50 156.66320000000005 15.632192762582303 50 0 50 16.2200260066956 2.1934503019863
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.50,0.50,0 0.5 50 0 50 5.710886939114399 0.21096341631445187 50 0 50 7494.68 777.2711440543715 50 0 50 15.411643319132397 2.0498302231301606 50 0 50 15.406247256840002 2.049814843591648 50 0 50 6.2255208668 1.0799174430395522 50 0 50 0.9445647562399999 0.2713526146096563 50 0 50 7.9647851553999995 0.863819071882291 50 0 50 5.710886939114399 0.21096341631445187 50 0 50 5.710886939114399 0.21096341631445187 50 0 50 20.129158245202962 1.6908986358486289 50 0 50 6.680962577116203 0.3357395996422404 50 0 50 34.547429551291515 3.227620478929353 50 0 50 7.651038215118002 0.5080964470181724 50 0 50 48.965700857380085 4.766517894741533 50 0 50 8.621113853119798 0.693417857526571 50 0 50 63.38397216346866 6.305998323134574 50 0 50 9.591189491121602 0.8835836438960835 50 0 50 77.80224346955718 7.845718576870989 50 0 50 10.561265129123399 1.0760284342638504 50 0 50 92.22051477564575 9.385560625191168 50 0 50 11.5313407671252 1.269716398211678 50 0 50 106.63878608173427 10.925472970833649 50 0 50 12.501416405127 1.4641542532775196 50 0 50 121.0570573878229 12.465429561362589 50 0 50 13.471492043128798 1.6590783670017994 50 0 50 135.47532869391142 14.005415802030504 50 0 50 14.441567681130598 1.8543354020445584 50 0 50 149.89359999999996 15.54542288108743 50 0 50 15.411643319132397 2.0498302231301606
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.40,0.60,0 0.6 50 0 50 5.7735845884962 0.22271710111758253 50 0 50 7304.94 820.6860775507981 50 0 50 15.132285733222803 2.0959036508106474 50 0 50 15.127071644700006 2.0957805882103866 50 0 50 6.118161663999998 1.0826665253759618 50 0 50 0.88245012238 0.2503087973141451 50 0 50 7.854469486439998 0.9400355010541805 50 0 50 5.7735845884962 0.22271710111758253 50 0 50 5.7735845884962 0.22271710111758253 50 0 50 19.80610612964658 1.786868588909687 50 0 50 6.70945470296886 0.35059668206923494 50 0 50 33.83862767079697 3.4093221835959167 50 0 50 7.645324817441522 0.5257914697551999 50 0 50 47.87114921194734 5.034018086947208 50 0 50 8.581194931914178 0.7142960280572408 50 0 50 61.90367075309773 6.659315310036708 50 0 50 9.51706504638684 0.907857076621099 50 0 50 75.93619229424813 8.284859965496834 50 0 50 10.4529351608595 1.1038177554674986 50 0 50 89.9687138353985 9.91053030104446 50 0 50 11.388805275332157 1.3010942751550494 50 0 50 104.00123537654885 11.536273184983694 50 0 50 12.32467538980482 1.4991672682655601 50 0 50 118.03375691769925 13.162061734388447 50 0 50 13.260545504277479 1.697757990255985 50 0 50 132.0662784588496 14.787880887799865 50 0 50 14.196415618750144 1.8967038246808328 50 0 50 146.09879999999998 16.41372155101596 50 0 50 15.132285733222803 2.0959036508106474
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.30,0.70,0 0.7 50 0 50 5.818103509940401 0.2283857477437324 50 0 50 6842.1 831.6137654572336 50 0 50 14.379539489743799 2.0052536627884265 50 0 50 14.374071060599995 2.0052962678761075 50 0 50 6.082148677020002 1.0211868069292922 50 0 50 0.7267767208000001 0.19162140255332633 50 0 50 7.31385015608 0.9306289779162179 50 0 50 5.818103509940401 0.2283857477437324 50 0 50 5.818103509940401 0.2283857477437324 50 0 50 18.920493158946364 1.794177709296857 50 0 50 6.674247107920739 0.341366024484494 50 0 50 32.02288280795232 3.4392528657976884 50 0 50 7.5303907059010795 0.504771487883501 50 0 50 45.125272456958285 5.08727037976675 50 0 50 8.386534303881419 0.6833377837466547 50 0 50 58.22766210596423 6.736071004554607 50 0 50 9.242677901861759 0.8677554827365523 50 0 50 71.33005175497019 8.385192797994874 50 0 50 10.0988214998421 1.054960382360776 50 0 50 84.43244140397617 10.034477413412397 50 0 50 10.95496509782244 1.2436945036021243 50 0 50 97.5348310529821 11.683855899514365 50 0 50 11.811108695802774 1.4333539017414243 50 0 50 110.63722070198808 13.33329341987734 50 0 50 12.66725229378312 1.6236143558100509 50 0 50 123.73961035099404 14.982770477453982 50 0 50 13.523395891763462 1.8142867812326413 50 0 50 136.842 16.632275309144674 50 0 50 14.379539489743799 2.0052536627884265
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.20,0.80,0 0.8 50 0 50 5.897497036116801 0.24032633157023203 50 0 50 6706.68 882.8958523367687 50 0 50 14.5825317478204 2.120126252839683 50 0 50 14.577268599699996 2.1201577781546943 50 0 50 6.235558794339999 1.0495913804106127 50 0 50 0.64015580482 0.1696592459254923 50 0 50 7.450221264179998 1.0227668925435924 50 0 50 5.897497036116801 0.24032633157023203 50 0 50 5.897497036116801 0.24032633157023203 50 0 50 18.721107332505113 1.9077239250783948 50 0 50 6.766000507287162 0.36714091061358084 50 0 50 31.54471762889344 3.6541472254335066 50 0 50 7.634503978457518 0.5415838571453054 50 0 50 44.36832792528176 5.403508199135691 50 0 50 8.503007449627878 0.7302866723887661 50 0 50 57.191938221670085 7.153652026291624 50 0 50 9.371510920798238 0.9245588661037114 50 0 50 70.01554851805841 8.904117098879722 50 0 50 10.2400143919686 1.1215099167583658 50 0 50 82.8391588144467 10.654745086111378 50 0 50 11.108517863138957 1.31994121587205 50 0 50 95.66276911083503 12.405467017876566 50 0 50 11.977021334309322 1.5192728710808563 50 0 50 108.48637940722338 14.156248039483785 50 0 50 12.845524805479679 1.7191917355899557 50 0 50 121.3099897036117 15.90706864011437 50 0 50 13.714028276650037 1.9195143432945203 50 0 50 134.1336 17.657917046735374 50 0 50 14.5825317478204 2.120126252839683
herbbookshelf1 e8-nchaltonoffdens10000,2.0-0.10,0.90,0 0.9 50 0 50 6.0869626453836005 0.2486253244650155 50 0 50 6735.52 1007.2665878363229 50 0 50 14.181644468309605 2.150452156735149 50 0 50 14.175315400540002 2.150551915338777 50 0 50 5.90369494756 0.9484393639806754 50 0 50 0.48645053538000016 0.1077839113312961 50 0 50 7.520306873260001 1.1778693965729576 50 0 50 6.0869626453836005 0.2486253244650155 50 0 50 6.0869626453836005 0.2486253244650155 50 0 50 18.949306380845243 2.1458570343775696 50 0 50 6.896430827676201 0.36957840615799875 50 0 50 31.81165011630688 4.141887011380294 50 0 50 7.7058990099688 0.5441849455126601 50 0 50 44.67399385176852 6.141122972317406 50 0 50 8.5153671922614 0.7351610176269715 50 0 50 57.53633758723017 8.141203378508555 50 0 50 9.324835374554004 0.9325028681164527 50 0 50 70.39868132269183 10.141628630667972 50 0 50 10.1343035568466 1.1328887352886308 50 0 50 83.26102505815345 12.142228290456423 50 0 50 10.9437717391392 1.3349485324662196 50 0 50 96.1233687936151 14.142928345140088 50 0 50 11.7532399214318 1.5380226566650224 50 0 50 108.98571252907672 16.143691468713232 50 0 50 12.562708103724399 1.7417563580442388 50 0 50 121.84805626453839 18.144496797686966 50 0 50 13.372176286017 1.945942481023399 50 0 50 134.71040000000005 20.145331756726453 50 0 50 14.181644468309605 2.150452156735149
