lambda-u utility-finmean-conloop
0.0 5.432902383494021
0.1 5.467259153663125
0.2 5.478002925643207
0.3 5.498450270320392
0.4 5.488826025563177
0.5 5.392918670511044
0.6 5.5677324877498995
0.7 5.455250453038252
0.8 5.488233297760462
0.9 5.302522865478087
1.0 5.277819265111987
1.0 4.857656847253608
0.9 4.9021543314765115
0.8 5.015922373395219
0.7 4.977924045738753
0.6 5.027732177490418
0.5 4.894634632197155
0.4 4.9581790390909015
0.3 4.972024194696932
0.2 4.938994787185754
0.1 4.9321711942029935
0.0 4.899003615234379
