lambda-u utility-finmean utility-stderrfinmean
0.0 4.579119388739998 2.5376526277146434e-16
0.1 4.243990725470257 0.003314443483317276
0.2 3.9088620622005164 0.006628886966634542
0.3 3.5737333989307727 0.009943330449951805
0.4 3.238604735661033 0.013257773933269079
0.5 2.9034760723912894 0.016572217416586342
0.6 2.5683474091215484 0.019886660899903614
0.7 2.233218745851806 0.02320110438322088
0.8 1.8980900825820635 0.026515547866538158
0.9 1.5629614193123218 0.02982999134985542
1.0 1.2278327560425795 0.033144434833172684
