lambda-u utility-finmean-conloop
0.0 6.548871697855421
0.1 6.771743104124827
0.2 6.796920912135034
0.3 6.728815182492632
0.4 6.57666658056992
0.5 6.448118992573336
0.6 6.122057534846197
0.7 5.815991342629015
0.8 5.002228775358184
0.9 4.135169600951916
1.0 3.276757894960288
1.0 2.1128477893215907
0.9 2.9889316149017775
0.8 3.856367972067319
0.7 4.710127856368299
0.6 5.242689939722933
0.5 5.6104139295676045
0.4 5.92478430114283
0.3 6.124609898791936
0.2 6.337608896721347
0.1 6.330902220303361
0.0 6.172694262144575
