lambda-u utility-finmean-conloop
0.0 4.928643612542071
0.1 7.285010656478056
0.2 9.568024185724447
0.3 11.774648917657375
0.4 13.877102440049566
0.5 16.015847225923736
0.6 17.937283818196395
0.7 19.91953085056977
0.8 21.62508157170864
0.9 22.910399274399076
1.0 24.04171931483912
1.0 14.746011712755687
0.9 14.408712798436234
0.8 14.005754834367202
0.7 13.132858244746593
0.6 12.139019054360483
0.5 11.082598607873669
0.4 9.948247690988357
0.3 8.72363773062107
0.2 7.528787395794513
0.1 6.100435994281424
0.0 4.416764427457926
