lambda-u utility-finmean utility-stderrfinmean
0.0 4.40639194 0.17008219433062693
0.1 5.236302220716195 0.16560614726658435
0.2 6.06621250143239 0.1652439554817403
0.3 6.8961227821485815 0.16902206737769607
0.4 7.726033062864778 0.17667506707121639
0.5 8.55594334358097 0.1877296593914145
0.6 9.38585362429716 0.20162712201592192
0.7 10.215763905013354 0.2178239960983173
0.8 11.045674185729556 0.23584701788800583
0.9 11.875584466445748 0.25530974138034807
1.0 12.705494747161943 0.2759076618496566
