lambda-u utility-finmean-conloop
0.0 4.937673591659258
0.1 4.644919939210979
0.2 4.354141184118787
0.3 4.064974687855901
0.4 3.7771009733680385
0.5 3.4902557964705383
0.6 3.204228319067023
0.7 2.9188534103041177
0.8 2.6340027032249287
0.9 2.3495764665306225
1.0 2.065496933024571
1.0 1.5368210391600292
0.9 1.8538849557443968
0.8 2.1706021691405093
0.7 2.4868949121517425
0.6 2.8026634534792567
0.5 3.117779426166162
0.4 3.4320776993590805
0.3 3.7453474349616376
0.2 4.057324388789172
0.1 4.367689083787402
0.0 4.676078881429542
