lambda-u utility-finmean-conloop
0.0 4.489686943559898
0.1 4.253326826301027
0.2 4.019096943474108
0.3 3.786635400328008
0.4 3.5556105715845767
0.5 3.3257401437714282
0.6 3.0967940665513787
0.7 2.8685893855831384
0.8 2.6409823014863822
0.9 2.413860206665626
1.0 2.1871347982009204
1.0 1.6422889822394384
0.9 1.9028801605862182
0.8 2.1630746525769458
0.7 2.4227841552916742
0.6 2.6818960611349194
0.5 2.9402665707263544
0.4 3.197712729724688
0.3 3.4540044877927394
0.2 3.708859531458125
0.1 3.96194623544269
0.0 4.212902704995303
