lambda-u utility-finmean-conloop
0.0 5.462521940608392
0.1 6.22307328785233
0.2 6.2983789370288195
0.3 6.914192919535119
0.4 6.704995906528887
0.5 6.4987925934017685
0.6 6.273302453077916
0.7 5.949384299261325
0.8 4.986943938906679
0.9 4.010096120081721
1.0 3.0483940074090627
1.0 2.396615538871738
0.9 3.311879999570999
0.8 4.21199875411796
0.7 5.032489795135232
0.6 5.381511898690562
0.5 5.62835203973863
0.4 5.758575743983434
0.3 5.885805748349115
0.2 5.6363452122273445
0.1 5.522865186775748
0.0 5.037720859391609
