lambda-u utility-finmean-conloop
0.0 6.419434126241343
0.1 6.447316405594631
0.2 6.478684456923137
0.3 6.513220120504069
0.4 6.550537418196702
0.5 6.590235306129913
0.6 6.6319350664798336
0.7 6.675300530184206
0.8 6.720044987347451
0.9 6.765929942700011
1.0 6.812759888408779
1.0 6.032332799199617
0.9 6.031998438389107
0.8 6.030719087222386
0.7 6.028299237866349
0.6 6.024500395051453
0.5 6.0190358488820825
0.4 6.011569430296019
0.3 6.001722421469372
0.2 5.989093778531021
0.1 5.973297523340246
0.0 5.954015496174256
