lambda-u utility-finmean utility-stderrfinmean
0.0 5.1666391067738004 0.13634299300670005
0.1 5.199715173933059 0.1365020304745236
0.2 5.232791241092319 0.13727107844159828
0.3 5.265867308251579 0.1386399859368861
0.4 5.298943375410841 0.14059123193090475
0.5 5.3320194425700995 0.14310099706964954
0.6 5.365095509729359 0.14614050875789078
0.7 5.39817157688862 0.14967749767052957
0.8 5.431247644047879 0.15367761837371288
0.9 5.46432371120714 0.15810572266787373
1.0 5.4973997783664 0.1629269184722205
