lambda-u utility-finmean utility-stderrfinmean
0.0 12.755787746187 0.7225210846503691
0.1 13.033431804724922 0.7472996718904031
0.2 13.311075863262843 0.8125746433149669
0.3 13.588719921800758 0.9096697047924427
0.4 13.866363980338676 1.02962180541385
0.5 14.144008038876603 1.1653942775121067
0.6 14.421652097414519 1.3120850778208089
0.7 14.699296155952435 1.4664212731442121
0.8 14.976940214490362 1.6262275728592015
0.9 15.254584273028271 1.7900395405222056
1.0 15.532228331566202 1.95685146703733
