lambda-u utility-finmean utility-stderrfinmean
0.0 5.8782326497416 0.21359931981418684
0.1 6.630089727918585 0.24156504669946854
0.2 7.381946806095571 0.28477602730003904
0.3 8.133803884272556 0.33742526763523756
0.4 8.885660962449537 0.3957637531769097
0.5 9.637518040626524 0.45762080043927106
0.6 10.389375118803505 0.5217464491845895
0.7 11.14123219698049 0.5873981861180869
0.8 11.893089275157477 0.6541166657783251
0.9 12.644946353334458 0.7216060611019907
1.0 13.396803431511435 0.7896687368544805
