planner-seedless e8-dur-total-numfin e8-dur-total-finmean e8-dur-roadmapgen-numfin e8-dur-roadmapgen-finmean e8-dur-search-numfin e8-dur-search-finmean e8-dur-eval-numfin e8-dur-eval-finmean
e8-nchaltonoffdens10000,2.0-0.01,0.99,0 50 5.355782608960001 50 4.11718082628 50 0.08807703620000006 50 0.99913712038
e8-nchaltonoffdens10000,2.0-0.10,0.90,0 50 5.503418232979999 50 4.290210761239999 50 0.08744348595999998 50 0.9938245444599997
e8-nchaltonoffdens10000,2.0-0.20,0.80,0 50 5.591078253539998 50 4.307201732699999 50 0.10141829222000003 50 1.0281254011199998
e8-nchaltonoffdens10000,2.0-0.30,0.70,0 50 5.455624380080001 50 4.14118334046 50 0.09797851118 50 1.07060296432
e8-nchaltonoffdens10000,2.0-0.40,0.60,0 50 5.65105046816 50 4.2490277052600005 50 0.10144136244 50 1.1537861558999998
e8-nchaltonoffdens10000,2.0-0.50,0.50,0 50 5.556394541179999 50 4.110565865459999 50 0.10200268066000001 50 1.1987698194999998
e8-nchaltonoffdens10000,2.0-0.60,0.40,0 50 5.85427331828 50 4.27431008064 50 0.10705041426 50 1.3256446988600001
e8-nchaltonoffdens10000,2.0-0.70,0.30,0 50 5.870395921619999 50 4.24061506024 50 0.11146491984000002 50 1.3554783088600002
e8-nchaltonoffdens10000,2.0-0.80,0.20,0 50 5.7341318039999996 50 4.06775631166 50 0.11413394472 50 1.4034436148800002
e8-nchaltonoffdens10000,2.0-0.90,0.10,0 50 6.007389234140001 50 4.380555218519999 50 0.1031454051 50 1.37288108478
e8-nchaltonoffdens10000,2.0-1.00,0.00,0 50 5.655835022520003 50 4.104581185420001 50 0.09485587851999996 50 1.3133782997000003
