lambda-u utility-finmean-conloop
0.0 6.002331791426183
0.1 5.53596095006543
0.2 5.070002290539876
0.3 4.6045701312853655
0.4 4.139821682813519
0.5 3.675976677212477
0.6 3.2133465072593346
0.7 2.7523759179865404
0.8 2.2936969337427406
0.9 1.8381809359423285
1.0 1.3869395647604328
1.0 1.0839949216279277
0.9 1.508425536524995
0.8 1.928581524803547
0.7 2.345574526638711
0.6 2.7602759234448815
0.5 3.1733177395707046
0.4 3.585144720048626
0.3 3.9960682576557414
0.2 4.406308084480199
0.1 4.816021411033608
0.0 5.225322555751816
