lambda-u utility-finmean utility-stderrfinmean
0.0 6.182617308084799 0.11997311717508702
0.1 5.821168821142281 0.12075143660690639
0.2 5.459720334199765 0.12252999111803117
0.3 5.098271847257246 0.12526618333359701
0.4 4.736823360314728 0.12889904318254802
0.5 4.375374873372208 0.13335530984034685
0.6 4.0139263864296915 0.13855555807935646
0.7 3.6524778994871743 0.14441944249157532
0.8 3.2910294125446553 0.15086960180003603
0.9 2.929580925602139 0.15783417503143585
1.0 2.5681324386596196 0.16524813327609753
