lambda-u utility-finmean-conloop
0.0 10.47297872581525
0.1 23.269957275738864
0.2 36.061047590421076
0.3 48.4916709695263
0.4 61.03505429124025
0.5 73.58141205531435
0.6 86.1292884306655
0.7 98.67804414101428
0.8 111.22735449588788
0.9 123.77703711311682
1.0 136.32698166357736
1.0 72.8641184083186
0.9 66.58430316830271
0.8 60.304225995055305
0.7 54.02377655945256
0.6 47.74277247932497
0.5 41.460889064199776
0.4 35.17748703779748
0.3 28.89111056903505
0.2 22.787326590628815
0.1 16.354805363888612
0.0 8.786492851315359
