lambda-u utility-finmean-conloop
0.0 3.5431707619226773
0.1 3.2622140422925514
0.2 2.9813062462234785
0.3 2.7004627904440204
0.4 2.419705812250143
0.5 2.139067847025675
0.6 1.858597731298381
0.7 1.5783697623156738
0.8 1.2984963239216758
0.9 1.0191393951452186
1.0 0.7252651062132095
1.0 0.7045292720673108
0.9 0.9858175331047848
0.8 1.2611574179083722
0.7 1.5359807930944178
0.6 1.8104496376917538
0.5 2.084676335544506
0.4 2.3587351839000803
0.3 2.632675019286248
0.2 2.906528377086834
0.1 3.1803173945978043
0.0 3.4540574885477215
