lambda-u utility-finmean-conloop
0.0 4.924748380229203
0.1 5.186690270487948
0.2 5.320190732076968
0.3 5.050412215286366
0.4 4.79521686453303
0.5 4.771311604406261
0.6 4.368548634460785
0.7 4.05470359160775
0.8 3.5452042775861896
0.9 3.1347852922064146
1.0 2.007146988125812
1.0 0.9821301458158677
0.9 2.131816744341097
0.8 2.648500517567153
0.7 3.111215034151426
0.6 3.5045295499042237
0.5 3.82271684256458
0.4 4.148465573043643
0.3 4.352337772896135
0.2 4.541626806711367
0.1 4.578667154906218
0.0 4.337196339770798
