lambda-u utility-finmean utility-stderrfinmean
0.0 3.4071284370548005 0.08680770954531927
0.1 3.2358687464827103 0.07866209336278161
0.2 3.064609055910619 0.07053128591052404
0.3 2.893349365338529 0.06242107429735464
0.4 2.7220896747664387 0.05434068093929553
0.5 2.5508299841943503 0.04630571841277741
0.6 2.37957029362226 0.03834475680933725
0.7 2.2083106030501707 0.030515767335553962
0.8 2.037050912478079 0.022954184839692648
0.9 1.8657912219059898 0.016042693399132054
1.0 1.6945315313339 0.011073946252759238
