lambda-u utility-finmean utility-stderrfinmean
0.0 7.493769782583599 0.1203922784555846
0.1 6.906351153076284 0.11083253583957775
0.2 6.318932523568967 0.102338932306462
0.3 5.731513894061655 0.09519726312616879
0.4 5.144095264554335 0.08973091175225222
0.5 4.556676635047021 0.08625897006780801
0.6 3.9692580055397046 0.0850261082639832
0.7 3.381839376032388 0.08612853204350604
0.8 2.794420746525073 0.08947996844831235
0.9 2.2070021170177565 0.09484229674118907
1.0 1.6195834875104405 0.10189854525393194
