lambda-u utility-finmean-conloop
0.0 3.55089292936913
0.1 3.393081943553392
0.2 3.235359078408951
0.3 3.0777584428800226
0.4 2.9203335981246905
0.5 2.7631728417495607
0.6 2.6064300747899023
0.7 2.4503898663829444
0.8 2.295603266240065
0.9 2.14311479817567
1.0 1.9944844294225255
1.0 1.9352224301661152
0.9 2.0785129914541045
0.8 2.2179454534308465
0.7 2.3550797833291046
0.6 2.49096050496328
0.5 2.626138668044759
0.4 2.760898841710766
0.3 2.895394926996569
0.2 3.029715221508778
0.1 3.163913286405473
0.0 3.298023230630869
