lambda-u utility-finmean-conloop
0.0 5.45698445557665
0.1 5.03827726897301
0.2 4.624607968324209
0.3 4.219730270378351
0.4 3.8238867315626694
0.5 3.436090263109295
0.6 3.0546789024917755
0.7 2.677984177519412
0.8 2.2980261712236896
0.9 1.9179126062254654
1.0 1.395512880001906
1.0 0.7762151206381742
0.9 1.304624696971574
0.8 1.7482795333455907
0.7 2.179953809547605
0.6 2.6096067099031544
0.5 3.034542974613545
0.4 3.4530941314880823
0.3 3.863598218000313
0.2 4.265068145382367
0.1 4.657746470061481
0.0 5.042253937899351
