lambda-u utility-finmean-conloop
0.0 5.504697306939053
0.1 5.451496478834258
0.2 5.245067344581885
0.3 4.939306106751405
0.4 4.643360236005891
0.5 4.243345937470267
0.6 3.847575499817689
0.7 3.4566536522499516
0.8 3.065984655997468
0.9 2.433097756337617
1.0 1.3163717348092945
1.0 0.7017965429321454
0.9 1.7066205336296778
0.8 2.2828892781956833
0.7 2.849741430169057
0.6 3.221561850827174
0.5 3.588533681400453
0.4 3.951261651090685
0.3 4.349802472571027
0.2 4.625604134966405
0.1 4.913123908939886
0.0 4.981012933060945
