lambda-u utility-finmean-conloop
0.0 3.2898148946286616
0.1 3.040711142530525
0.2 2.791681691667644
0.3 2.542747582568913
0.4 2.293938161097412
0.5 2.0452952891104257
0.6 1.7968800818737292
0.7 1.5487837276861158
0.8 1.291710492563759
0.9 1.0218553270701691
1.0 0.7380691479068201
1.0 0.7095005561490199
0.9 0.9686756765827585
0.8 1.2172507037373765
0.7 1.445542444621424
0.6 1.6805046735195897
0.5 1.915148049368675
0.4 2.149563760467467
0.3 2.383812922081748
0.2 2.6179373960687955
0.1 2.851966528291694
0.0 3.0859213592793395
