lambda-u utility-finmean utility-stderrfinmean
0.0 6.138119207194199 0.2457199258409656
0.1 6.153854718897298 0.23563088291132853
0.2 6.169590230600394 0.22958962320908607
0.3 6.185325742303493 0.22791824908603397
0.4 6.201061254006595 0.23071175203060665
0.5 6.216796765709689 0.2378128420860744
0.6 6.232532277412788 0.24885303750309254
0.7 6.248267789115886 0.2633373725193793
0.8 6.264003300818985 0.28073325476996924
0.9 6.2797388125220825 0.3005355219928351
1.0 6.295474324225179 0.32230093189860126
