lambda-u utility-finmean-conloop
0.0 8.452829734613575
0.1 9.06666826320371
0.2 9.96656263607576
0.3 10.940665962438311
0.4 11.938821986415931
0.5 12.947286389920148
0.6 13.961042100192024
0.7 14.977857859993833
0.8 15.996597763532009
0.9 17.016624585167193
1.0 18.037553841693978
1.0 5.391617787299549
0.9 5.631909952477573
0.8 5.871299682764011
0.7 6.109402494953432
0.6 6.345581163406494
0.5 6.5786997823296085
0.4 6.806527094485077
0.3 7.0240460271139415
0.2 7.21751226212774
0.1 7.336769543651034
0.0 7.169970980892427
