lambda-u utility-finmean utility-stderrfinmean
0.0 5.7915777412462015 0.10887829014373566
0.1 5.496985590404978 0.1084152020670185
0.2 5.202393439563756 0.1116818779902788
0.3 4.907801288722533 0.1183699267602742
0.4 4.613209137881312 0.12794392954972092
0.5 4.31861698704009 0.13981226882362402
0.6 4.024024836198869 0.1534434872394028
0.7 3.7294326853576445 0.16841006174324122
0.8 3.4348405345164226 0.18438710875256425
0.9 3.140248383675202 0.20113397204224778
1.0 2.84565623283398 0.21847369498968877
